location,site,type,year,sample.no,depth,density,swe,htc
T10d,T10,Deflation,2012,18,19,172.3880893,32.75373697,0.459841583
T10d,T10,Deflation,2012,19,28,171.9671172,48.15079282,0.310513239
T10d,T10,Deflation,2012,20,22,203.5974326,44.79143518,0.553948313
T10d,T10,Deflation,2012,21,26,183.0419226,47.59089988,0.378856829
T10d,T10,Deflation,2012,22,24,198.2954162,47.59089988,0.481683133
T10d,T10,Deflation,2012,23,18,171.0783983,30.79411169,0.478041033
T10d,T10,Deflation,2012,24,34,232.1908956,78.9449045,0.466185527
T10d,T10,Deflation,2012,25,2,349.9330873,6.998661747,18.00061534
T10d,T10,Deflation,2012,26,1,447.9143518,4.479143518,58.98441636
T10d,T10,Deflation,2012,27,7,231.9556465,16.23689525,2.259743721
T10d,T10,Deflation,2012,28,2,419.9197048,8.398394096,25.9208861
T10d,T10,Deflation,2012,29,5,167.9678819,8.398394096,1.65893671
T10d,T10,Deflation,2012,30,3,326.6042148,9.798126445,10.45369069
T10d,T10,Deflation,2012,31,2,489.9063223,9.798126445,35.28120608
T10d,T10,Deflation,2012,32,6,443.2485773,26.59491464,9.626995762
T10d,T10,Deflation,2012,1,46,273.860677,125.9759114,0.47934572
T10d,T10,Deflation,2012,2,48,314.9397786,151.1710937,0.607520768
T10d,T10,Deflation,2012,3,40,307.9411169,123.1764467,0.696983826
T10d,T10,Deflation,2012,4,38,338.8825688,128.7753761,0.888509744
T10d,T10,Deflation,2012,5,36,342.1567965,123.1764467,0.956082066
T10d,T10,Deflation,2012,6,30,317.2726658,95.18179975,0.986487056
T10d,T10,Deflation,2012,7,23,340.8043981,78.38501156,1.484669804
T10d,T10,Deflation,2012,8,30,335.9357638,100.7807292,1.105957807
T10d,T10,Deflation,2012,9,24,268.2820336,64.38768807,0.881696807
T10d,T10,Deflation,2012,10,22,279.9464699,61.58822337,1.047308529
T10d,T10,Deflation,2012,11,28,219.9579406,61.58822337,0.508005704
T10d,T10,Deflation,2012,12,48,314.9397786,151.1710937,0.607520768
T10d,T10,Deflation,2012,13,7,399.9235284,27.99464699,6.717430799
