Site1,Site2,site,group,Date1,date,sample,weight,depth,density,swe,htc
PPD1C,PPDc,PPD,CNSC3,20040219,2004,10,28,3,261.2833719,7.838501156,6.690362
PPD2C,PPDc,PPD,CNSC3,20040219,2004,10,11,4,76.98527921,3.079411169,0.4356149
PPD1C,PPDc,PPD,CNSC3,20040219,2004,11,37,8,129.4752423,10.35801939,0.6160711
PPD2C,PPDc,PPD,CNSC3,20040219,2004,11,48,8,167.9678819,13.43743055,1.0368354
PPD1C,PPDc,PPD,GPK1,20040219,2004,1,8,2,111.9785879,2.239571759,1.843263
PPD2C,PPDc,PPD,GPK1,20040219,2004,1,18,2,251.9518229,5.039036458,9.331519
PPD1C,PPDc,PPD,GPK1,20040219,2004,2,51,4,356.9317491,14.27726996,9.3639201
PPD2C,PPDc,PPD,GPK1,20040219,2004,2,38,4,265.9491464,10.63796585,5.1985777
PPD1C,PPDc,PPD,GPK1,20040219,2004,3,26,4,181.9652054,7.278608217,2.4336832
PPD2C,PPDc,PPD,GPK1,20040219,2004,3,29,4,202.9611907,8.118447626,3.0277035
PPD1C,PPDc,PPD,GPK1,20040219,2004,4,96,10,268.7486111,26.87486111,2.123439
PPD2C,PPDc,PPD,GPK1,20040219,2004,4,34,5,190.3635995,9.518179975,2.130812
PPD1C,PPDc,PPD,GPK1,20040219,2004,5,47,8,164.468551,13.15748408,0.994084
PPD2C,PPDc,PPD,GPK1,20040219,2004,5,6,2,83.98394096,1.679678819,1.0368354
PPD1C,PPDc,PPD,GPK1,20040219,2004,6,5,1,139.9732349,1.399732349,5.7601969
PPD2C,PPDc,PPD,GPK1,20040219,2004,6,15,3,139.9732349,4.199197048,1.9200656
PPD1C,PPDc,PPD,GPK1,20040219,2004,7,43,6,200.6283034,12.0376982,1.9723341
PPD2C,PPDc,PPD,GPK1,20040219,2004,7,36,8,125.9759114,10.07807292,0.5832199
PPD1C,PPDc,PPD,GPK1,20040219,2004,8,41,7,163.9686466,11.47780526,1.1292001
PPD2C,PPDc,PPD,GPK1,20040219,2004,8,26,5,145.5721643,7.278608217,1.2460458
PPD1C,PPDc,PPD,GPK1,20040219,2004,9,76,7,303.9418816,21.27593171,3.879988
PPD2C,PPDc,PPD,GPK1,20040219,2004,9,10,3,93.31548996,2.799464699,0.8533625
PPD1C,PPDc,PPD,GPK1,20040219,2004,10,37,5,207.1603877,10.35801939,2.5234271
PPD2C,PPDc,PPD,GPK1,20040219,2004,10,15,2,209.9598524,4.199197048,6.4802215
PPD1C,PPDc,PPD,GPK1,20040219,2004,11,3,1,83.98394096,0.83983941,2.0736709
PPD2C,PPDc,PPD,GPK1,20040219,2004,11,2,0.5,111.9785879,0.55989294,7.373052
PPD1C,PPDc,PPD,GPK2,20040219,2004,1,20,2,279.9464699,5.598929397,11.5203938
PPD2C,PPDc,PPD,GPK2,20040219,2004,1,24,4,167.9678819,6.718715277,2.0736709
PPD1C,PPDc,PPD,GPK2,20040219,2004,2,51,10,142.7726996,14.27726996,0.5992909
PPD2C,PPDc,PPD,GPK2,20040219,2004,2,39,4,272.9478081,10.91791232,5.4757872
PPD1C,PPDc,PPD,GPK2,20040219,2004,3,44,4,307.9411169,12.31764467,6.9698383
PPD2C,PPDc,PPD,GPK2,20040219,2004,3,144,10,403.1229166,40.31229166,4.7777377
PPD1C,PPDc,PPD,GPK2,20040219,2004,4,38,4,265.9491464,10.63796585,5.1985777
PPD2C,PPDc,PPD,GPK2,20040219,2004,4,122,7,487.9067046,34.15346932,9.998224
PPD1C,PPDc,PPD,GPK2,20040219,2004,5,28,5,156.7700231,7.838501156,1.4451182
PPD2C,PPDc,PPD,GPK2,20040219,2004,5,107,6,499.2378713,29.95427228,12.2126842
PPD1C,PPDc,PPD,GPK2,20040219,2004,6,23,2,321.9384403,6.438768807,15.2357208
PPD2C,PPDc,PPD,GPK2,20040219,2004,6,117,8,409.4217122,32.75373697,6.1602606
PPD1C,PPDc,PPD,GPK2,20040219,2004,7,30,5,167.9678819,8.398394096,1.6589367
PPD2C,PPDc,PPD,GPK2,20040219,2004,7,131,9,407.4776395,36.67298755,5.4239089
PPD1C,PPDc,PPD,GPK2,20040219,2004,8,16,3,149.3047839,4.479143518,2.184608
PPD2C,PPDc,PPD,GPK2,20040219,2004,8,115,8,402.4230504,32.19384403,5.9514534
PPD1C,PPDc,PPD,GPK2,20040219,2004,9,12,2,167.9678819,3.359357638,4.1473418
PPD2C,PPDc,PPD,GPK2,20040219,2004,9,198,16,346.4337565,55.42940103,2.2053004
PPD1C,PPDc,PPD,GPK2,20040219,2004,10,18,4,125.9759114,5.039036458,1.1664399
PPD2C,PPDc,PPD,GPK2,20040219,2004,10,114,8,398.9237196,31.91389756,5.8483999
PPD1C,PPDc,PPD,GPK2,20040219,2004,11,60,4,419.9197048,16.79678819,12.9604431
PPD2C,PPDc,PPD,GPK2,20040219,2004,11,138,8,482.9076605,38.63261284,8.570093
PPD1C,PPDc,PPD,GPK3,20040219,2004,1,27,2,377.9277343,7.558554686,20.9959177
PPD2C,PPDc,PPD,GPK3,20040219,2004,1,7,2,97.98126445,1.959625289,1.4112482
PPD1C,PPDc,PPD,GPK3,20040219,2004,2,26,2,363.9304108,7.278608217,19.4694656
PPD2C,PPDc,PPD,GPK3,20040219,2004,2,64,7,255.9510582,17.91657407,2.7514597
PPD1C,PPDc,PPD,GPK3,20040219,2004,3,9,1,251.9518229,2.519518229,18.663038
PPD2C,PPDc,PPD,GPK3,20040219,2004,3,35,4,244.9531611,9.798126445,4.4101508
PPD1C,PPDc,PPD,GPK3,20040219,2004,4,44,5,246.3528935,12.31764467,3.5685572
PPD2C,PPDc,PPD,GPK3,20040219,2004,4,11,3,102.647039,3.079411169,1.0325686
PPD1C,PPDc,PPD,GPK3,20040219,2004,5,70,5,391.9250578,19.59625289,9.0319888
PPD2C,PPDc,PPD,GPK3,20040219,2004,5,20,2,279.9464699,5.598929397,11.5203938
PPD1C,PPDc,PPD,GPK3,20040219,2004,6,25,4,174.9665437,6.998661747,2.2500769
PPD1C,PPDc,PPD,GPK3,20040219,2004,7,20,2,279.9464699,5.598929397,11.5203938
PPD2C,PPDc,PPD,GPK3,20040219,2004,7,45,4,314.9397786,12.59759114,7.2902492
PPD1C,PPDc,PPD,GPK3,20040219,2004,8,12,2,167.9678819,3.359357638,4.1473418
PPD2C,PPDc,PPD,GPK3,20040219,2004,8,35,5,195.9625289,9.798126445,2.2579972
PPD1C,PPDc,PPD,GPK3,20040219,2004,9,20,2,279.9464699,5.598929397,11.5203938
PPD2C,PPDc,PPD,GPK3,20040219,2004,9,25,4,174.9665437,6.998661747,2.2500769
PPD1C,PPDc,PPD,GPK3,20040219,2004,10,8,1,223.9571759,2.239571759,14.7461041
PPD2C,PPDc,PPD,GPK3,20040219,2004,10,72,6,335.9357638,20.15614583,5.529789
PPD1C,PPDc,PPD,GPK3,20040219,2004,11,4,1,111.9785879,1.119785879,3.686526
PPD2C,PPDc,PPD,GPK3,20040219,2004,11,48,3,447.9143518,13.43743055,19.6614721
PPD1W,PPDw,PPD,CNSC1,20040219,2004,1,840,71,331.2042742,235.1550347,0.4542353
PPD2W,PPDw,PPD,CNSC1,20040219,2004,1,448,45,278.7022633,125.4160185,0.5074764
PPD1W,PPDw,PPD,CNSC1,20040219,2004,2,900,75,335.9357638,251.9518229,0.4423831
PPD2W,PPDw,PPD,CNSC1,20040219,2004,2,488,50,273.2277546,136.6138773,0.438962
PPD1W,PPDw,PPD,CNSC1,20040219,2004,3,890,74,336.6923759,249.1523582,0.4503832
PPD2W,PPDw,PPD,CNSC1,20040219,2004,3,490,44,311.7585687,137.1737702,0.6494287
PPD1W,PPDw,PPD,CNSC1,20040219,2004,4,990,81,342.1567965,277.1470052,0.4249254
PPD2W,PPDw,PPD,CNSC1,20040219,2004,4,570,50,319.1389756,159.5694878,0.5988762
PPD1W,PPDw,PPD,CNSC1,20040219,2004,5,980,80,342.9344256,274.3475405,0.4321948
PPD2W,PPDw,PPD,CNSC1,20040219,2004,5,480,40,335.9357638,134.3743055,0.8294684
PPD1W,PPDw,PPD,CNSC1,20040219,2004,6,860,84,286.611862,240.7539641,0.2875123
PPD2W,PPDw,PPD,CNSC1,20040219,2004,6,600,50,335.9357638,167.9678819,0.6635747
PPD1W,PPDw,PPD,CNSC1,20040219,2004,7,900,76,331.5155564,251.9518229,0.4251494
PPD2W,PPDw,PPD,CNSC1,20040219,2004,7,510,40,356.9317491,142.7726996,0.936392
PPD1W,PPDw,PPD,CNSC1,20040219,2004,8,840,70,335.9357638,235.1550347,0.4739819
PPD2W,PPDw,PPD,CNSC1,20040219,2004,8,450,40,314.9397786,125.9759114,0.7290249
PPD1W,PPDw,PPD,CNSC1,20040219,2004,9,840,75,313.5400463,235.1550347,0.3853649
PPD2W,PPDw,PPD,CNSC1,20040219,2004,9,410,40,286.9451316,114.7780526,0.6051807
PPD1W,PPDw,PPD,CNSC1,20040219,2004,10,650,64,284.3206335,181.9652054,0.3713506
PPD2W,PPDw,PPD,CNSC1,20040219,2004,10,328,32,286.9451316,91.82244212,0.7564759
PPD1W,PPDw,PPD,CNSC1,20040219,2004,11,550,58,265.46648,153.9705584,0.3572224
PPD2W,PPDw,PPD,CNSC1,20040219,2004,11,398,39,285.6889616,111.418695,0.6152755
PPD1W,PPDw,PPD,CNSC2,20040219,2004,1,339,28,338.9351903,94.90185329,1.2062092
PPD2W,PPDw,PPD,CNSC2,20040219,2004,1,439,49,250.8091842,122.8965003,0.3774315
PPD1W,PPDw,PPD,CNSC2,20040219,2004,2,464,40,324.737905,129.895162,0.7750921
PPD2W,PPDw,PPD,CNSC2,20040219,2004,2,529,52,284.7916972,148.0916826,0.4585626
PPD1W,PPDw,PPD,CNSC2,20040219,2004,3,614,50,343.774265,171.8871325,0.6949028
PPD2W,PPDw,PPD,CNSC2,20040219,2004,3,449,50,251.3919299,125.695965,0.3716037
PPD1W,PPDw,PPD,CNSC2,20040219,2004,4,464,40,324.737905,129.895162,0.7750921
PPD2W,PPDw,PPD,CNSC2,20040219,2004,4,469,56,234.4551685,131.2948944,0.2885884
PPD1W,PPDw,PPD,CNSC2,20040219,2004,5,489,44,311.1223267,136.8938238,0.6467806
PPD2W,PPDw,PPD,CNSC2,20040219,2004,5,479,55,243.8079256,134.0943591,0.3177461
PPD1W,PPDw,PPD,CNSC2,20040219,2004,6,539,46,328.0242332,150.8911473,0.6877037
PPD2W,PPDw,PPD,CNSC2,20040219,2004,6,414,49,236.5262011,115.8978385,0.3356679
PPD1W,PPDw,PPD,CNSC2,20040219,2004,7,589,47,350.8265335,164.8884708,0.7699
PPD2W,PPDw,PPD,CNSC2,20040219,2004,7,314,34,258.5387986,87.90319154,0.5779894
PPD1W,PPDw,PPD,CNSC2,20040219,2004,8,489,36,380.2606216,136.8938238,1.1808848
PPD2W,PPDw,PPD,CNSC2,20040219,2004,8,289,39,207.4475123,80.90452979,0.3244137
PPD1W,PPDw,PPD,CNSC2,20040219,2004,9,539,46,328.0242332,150.8911473,0.6877037
PPD2W,PPDw,PPD,CNSC2,20040219,2004,9,319,38,235.0076944,89.30292389,0.4272951
PPD1W,PPDw,PPD,CNSC2,20040219,2004,10,514,42,342.601156,143.8924855,0.8216289
PPD2W,PPDw,PPD,CNSC2,20040219,2004,10,449,40,314.2399124,125.695965,0.7257884
PPD1W,PPDw,PPD,CNSC2,20040219,2004,11,514,42,342.601156,143.8924855,0.8216289
PPD2W,PPDw,PPD,CNSC2,20040219,2004,11,409,46,248.9089265,114.4981062,0.3959774
PPD1W,PPDw,PPD,CNSC3,20040219,2004,1,380,49,217.101344,106.3796585,0.282798
PPD2W,PPDw,PPD,CNSC3,20040219,2004,1,480,46,292.1180555,134.3743055,0.5453889
PPD1W,PPDw,PPD,CNSC3,20040219,2004,2,730,68,300.5307691,204.360923,0.3904957
PPD2W,PPDw,PPD,CNSC3,20040219,2004,2,300,32,262.4498155,83.98394096,0.6328341
PPD1W,PPDw,PPD,CNSC3,20040219,2004,3,780,70,311.9403521,218.3582465,0.4086885
PPD2W,PPDw,PPD,CNSC3,20040219,2004,3,280,32,244.9531611,78.38501156,0.5512688
PPD1W,PPDw,PPD,CNSC3,20040219,2004,4,660,66,279.9464699,184.7646701,0.3491028
PPD2W,PPDw,PPD,CNSC3,20040219,2004,4,350,36,272.170179,97.98126445,0.604959
PPD1W,PPDw,PPD,CNSC3,20040219,2004,5,410,43,266.9257038,114.7780526,0.4871466
PPD2W,PPDw,PPD,CNSC3,20040219,2004,5,220,27,228.104531,61.58822337,0.5665672
PPD1W,PPDw,PPD,CNSC3,20040219,2004,6,450,52,242.2613682,125.9759114,0.3318275
PPD2W,PPDw,PPD,CNSC3,20040219,2004,6,250,30,233.2887249,69.98661747,0.5333516
PPD1W,PPDw,PPD,CNSC3,20040219,2004,7,620,58,299.253123,173.5668113,0.4539382
PPD2W,PPDw,PPD,CNSC3,20040219,2004,7,280,32,244.9531611,78.38501156,0.5512688
PPD1W,PPDw,PPD,CNSC3,20040219,2004,8,700,69,284.0036651,195.9625289,0.3436736
PPD2W,PPDw,PPD,CNSC3,20040219,2004,8,210,28,209.9598524,58.78875867,0.462873
PPD1W,PPDw,PPD,CNSC3,20040219,2004,9,690,67,288.3030809,193.1630642,0.3647297
PPD2W,PPDw,PPD,CNSC3,20040219,2004,9,270,29,260.6398168,75.58554686,0.6887012
PPD1W,PPDw,PPD,CNSC3,20040219,2004,10,560,56,279.9464699,156.7700231,0.4114426
PPD2W,PPDw,PPD,CNSC3,20040219,2004,10,330,27,342.1567965,92.38233506,1.2747761
PPD1W,PPDw,PPD,CNSC3,20040219,2004,11,580,54,300.6832454,162.3689525,0.4922345
PPD2W,PPDw,PPD,CNSC3,20040219,2004,11,330,29,318.5597761,92.38233506,1.0288006
PPD1W,PPDw,PPD,GPK1,20040219,2004,1,736,79,260.8108884,206.0406018,0.2531464
PPD2W,PPDw,PPD,GPK1,20040219,2004,1,476,49,271.9479993,133.2545197,0.4437343
PPD1W,PPDw,PPD,GPK1,20040219,2004,2,986,88,313.6672946,276.0272193,0.3287026
PPD2W,PPDw,PPD,GPK1,20040219,2004,2,286,40,200.161726,80.06469038,0.2944757
PPD1W,PPDw,PPD,GPK1,20040219,2004,3,1191,96,347.3085892,333.4162456,0.3694087
PPD2W,PPDw,PPD,GPK1,20040219,2004,3,336,26,361.7769764,94.06201388,1.47998
PPD1W,PPDw,PPD,GPK1,20040219,2004,4,1052,92,320.1127025,294.5036863,0.3274653
PPD2W,PPDw,PPD,GPK1,20040219,2004,4,486,46,295.7695312,136.0539844,0.5591088
PPD1W,PPDw,PPD,GPK1,20040219,2004,5,1092,92,332.2842881,305.7015451,0.3528411
PPD2W,PPDw,PPD,GPK1,20040219,2004,5,186,18,289.2780189,52.0700434,1.3668023
PPD1W,PPDw,PPD,GPK1,20040219,2004,6,1022,88,325.1196502,286.1052922,0.3531434
PPD2W,PPDw,PPD,GPK1,20040219,2004,6,346,42,230.622568,96.86147857,0.3723074
PPD1W,PPDw,PPD,GPK1,20040219,2004,7,772,74,292.0522632,216.1186747,0.3388728
PPD2W,PPDw,PPD,GPK1,20040219,2004,7,416,53,219.7315688,116.4577315,0.2678282
PPD1W,PPDw,PPD,GPK1,20040219,2004,8,858,73,329.0329742,240.1940711,0.4360169
PPD2W,PPDw,PPD,GPK1,20040219,2004,8,406,40,284.1456669,113.6582668,0.5934299
PPD1W,PPDw,PPD,GPK1,20040219,2004,9,732,66,310.4860848,204.9208159,0.4294253
PPD2W,PPDw,PPD,GPK1,20040219,2004,9,416,46,253.1689814,116.4577315,0.4096477
PPD1W,PPDw,PPD,GPK1,20040219,2004,10,896,81,309.6691815,250.832037,0.3480633
PPD2W,PPDw,PPD,GPK1,20040219,2004,10,336,42,223.9571759,94.06201388,0.3510977
PPD1W,PPDw,PPD,GPK1,20040219,2004,11,1236,96,360.43108,346.0138368,0.3978511
PPD2W,PPDw,PPD,GPK1,20040219,2004,11,406,41,277.2152848,113.6582668,0.5510586
PPD1W,PPDw,PPD,GPK2,20040219,2004,1,210,34,172.9081137,58.78875867,0.258523
PPD2W,PPDw,PPD,GPK2,20040219,2004,1,420,38,309.4145193,117.5775173,0.7407047
PPD1W,PPDw,PPD,GPK2,20040219,2004,2,240,36,186.6309799,67.18715277,0.2844542
PPD2W,PPDw,PPD,GPK2,20040219,2004,2,410,41,279.9464699,114.7780526,0.5619704
PPD1W,PPDw,PPD,GPK2,20040219,2004,3,320,40,223.9571759,89.58287036,0.3686526
PPD2W,PPDw,PPD,GPK2,20040219,2004,3,450,42,299.9426463,125.9759114,0.6297591
PPD1W,PPDw,PPD,GPK2,20040219,2004,4,430,42,286.611862,120.376982,0.5750245
PPD2W,PPDw,PPD,GPK2,20040219,2004,4,370,44,235.4095315,103.5801939,0.3702906
PPD1W,PPDw,PPD,GPK2,20040219,2004,5,380,39,272.7683553,106.3796585,0.560881
PPD2W,PPDw,PPD,GPK2,20040219,2004,5,290,36,225.5124341,81.18447626,0.4153228
PPD1W,PPDw,PPD,GPK2,20040219,2004,6,360,43,234.3737887,100.7807292,0.3755752
PPD2W,PPDw,PPD,GPK2,20040219,2004,6,325,37,245.8989262,90.98260271,0.4804618
PPD1W,PPDw,PPD,GPK2,20040219,2004,7,350,40,244.9531611,97.98126445,0.4410151
PPD2W,PPDw,PPD,GPK2,20040219,2004,7,460,46,279.9464699,128.7753761,0.5008867
PPD1W,PPDw,PPD,GPK2,20040219,2004,8,410,50,229.5561053,114.7780526,0.3098525
PPD2W,PPDw,PPD,GPK2,20040219,2004,8,375,38,276.2629637,104.9799262,0.5904853
PPD1W,PPDw,PPD,GPK2,20040219,2004,9,480,48,279.9464699,134.3743055,0.4800164
PPD2W,PPDw,PPD,GPK2,20040219,2004,9,300,37,226.9836242,83.98394096,0.4093876
PPD1W,PPDw,PPD,GPK2,20040219,2004,10,450,42,299.9426463,125.9759114,0.6297591
PPD2W,PPDw,PPD,GPK2,20040219,2004,10,350,42,233.2887249,97.98126445,0.3809654
PPD1W,PPDw,PPD,GPK2,20040219,2004,11,460,40,321.9384403,128.7753761,0.761786
PPD2W,PPDw,PPD,GPK2,20040219,2004,11,360,38,265.2124451,100.7807292,0.5441912
PPD1W,PPDw,PPD,GPK3,20040219,2004,1,190,22,241.7719512,53.18982927,0.7811537
PPD2W,PPDw,PPD,GPK3,20040219,2004,1,630,50,352.732552,176.366276,0.7315911
PPD1W,PPDw,PPD,GPK3,20040219,2004,2,210,28,209.9598524,58.78875867,0.462873
PPD2W,PPDw,PPD,GPK3,20040219,2004,2,650,46,395.5765335,181.9652054,1.0001164
PPD1W,PPDw,PPD,GPK3,20040219,2004,3,255,28,254.9512493,71.38634982,0.6825015
PPD2W,PPDw,PPD,GPK3,20040219,2004,3,590,44,375.3827664,165.1684172,0.9415498
PPD1W,PPDw,PPD,GPK3,20040219,2004,4,190,16,332.436433,53.18982927,2.0306944
PPD2W,PPDw,PPD,GPK3,20040219,2004,4,540,50,302.3421875,151.1710937,0.5374955
PPD1W,PPDw,PPD,GPK3,20040219,2004,5,220,22,279.9464699,61.58822337,1.0473085
PPD2W,PPDw,PPD,GPK3,20040219,2004,5,370,46,225.1743345,103.5801939,0.3240614
PPD1W,PPDw,PPD,GPK3,20040219,2004,6,160,19,235.7443957,44.79143518,0.8599565
PPD2W,PPDw,PPD,GPK3,20040219,2004,6,495,52,266.487505,138.5735026,0.4015112
PPD1W,PPDw,PPD,GPK3,20040219,2004,7,180,18,279.9464699,50.39036458,1.2800438
PPD2W,PPDw,PPD,GPK3,20040219,2004,7,415,44,264.0404204,116.177785,0.4658386
PPD1W,PPDw,PPD,GPK3,20040219,2004,8,250,28,249.9522052,69.98661747,0.6559991
PPD2W,PPDw,PPD,GPK3,20040219,2004,8,500,51,274.4573234,139.9732349,0.434237
PPD1W,PPDw,PPD,GPK3,20040219,2004,9,200,22,254.4967908,55.98929397,0.8655442
PPD2W,PPDw,PPD,GPK3,20040219,2004,9,630,42,419.9197048,176.366276,1.2343279
PPD1W,PPDw,PPD,GPK3,20040219,2004,10,330,35,263.9495287,92.38233506,0.5852226
PPD2W,PPDw,PPD,GPK3,20040219,2004,10,400,54,207.3677555,111.9785879,0.2341187
PPD1W,PPDw,PPD,GPK3,20040219,2004,11,220,25,246.3528935,61.58822337,0.7137114
PPD2W,PPDw,PPD,GPK3,20040219,2004,11,470,55,239.2269833,131.5748408,0.305918
TIS1,TISc,TIS,CNSC1,38040,2004,1,1140,108,295.4990515,319.1389756,0.2377036
TIS1,TISc,TIS,CNSC1,38040,2004,2,1260,112,314.9397786,352.732552,0.260366
TIS1,TISc,TIS,CNSC1,38040,2004,3,1260,125,282.1860416,352.732552,0.1872873
TIS1,TISc,TIS,CNSC1,38040,2004,4,1180,111,297.6007518,330.3368344,0.2345808
TIS1,TISc,TIS,CNSC1,38040,2004,5,1270,113,314.6301033,355.5320167,0.2575547
TIS1,TISc,TIS,CNSC1,38040,2004,6,1040,97,300.1487924,291.1443287,0.2730542
TIS1,TISc,TIS,CNSC1,38040,2004,7,1120,107,293.0280806,313.5400463,0.2359294
TIS1,TISc,TIS,CNSC1,38040,2004,8,1240,113,307.1978961,347.1336226,0.2455305
TIS1,TISc,TIS,CNSC1,38040,2004,9,1120,107,293.0280806,313.5400463,0.2359294
TIS1,TISc,TIS,CNSC1,38040,2004,10,1240,113,307.1978961,347.1336226,0.2455305
TIS1,TISc,TIS,CNSC1,38040,2004,11,1180,101,327.0661727,330.3368344,0.3113847
TIS,TISc,TIS,GPK2,02/23/2004,2004,1,1720,137,351.465641,481.5079282,0.2650895
TIS,TISc,TIS,GPK2,02/23/2004,2004,2,1620,139,326.2685476,453.5132812,0.2251557
TIS,TISc,TIS,GPK2,02/23/2004,2004,3,1620,141,321.640625,453.5132812,0.2157099
TIS,TISc,TIS,GPK2,02/23/2004,2004,4,1880,151,348.5426247,526.2993634,0.2365278
TIS,TISc,TIS,GPK2,02/23/2004,2004,5,1830,147,348.504789,512.3020399,0.2429112
TIS,TISc,TIS,GPK2,02/23/2004,2004,6,1720,143,336.7188309,481.5079282,0.2331021
TIS,TISc,TIS,GPK2,02/23/2004,2004,7,1820,141,361.3493441,509.5025752,0.2722593
TIS,TISc,TIS,GPK2,02/23/2004,2004,8,1500,135,311.0516332,419.9197048,0.2107068
TIS,TISc,TIS,GPK2,02/23/2004,2004,9,1730,137,353.5090459,484.3073929,0.2681809
TIS,TISc,TIS,GPK2,02/23/2004,2004,10,1580,133,332.5679868,442.3154224,0.2444875
TIS,TISc,TIS,GPK2,02/23/2004,2004,11,1220,111,307.6889128,341.5346932,0.2507541
TIS1,TISd,TIS,GPK1,10042022,2004,1,1406,118,333.5633361,393.6047366,0.2772183
TIS1,TISd,TIS,GPK1,10042022,2004,2,1166,118,276.6250711,326.4175839,0.1906551
TIS1,TISd,TIS,GPK1,10042022,2004,3,386,45,240.1318608,108.0593374,0.3767336
TIS1,TISd,TIS,GPK1,10042022,2004,4,496,40,347.1336226,138.8534491,0.8856879
TIS1,TISd,TIS,GPK1,10042022,2004,5,466,46,283.5979456,130.455055,0.5140385
TIS1,TISd,TIS,GPK1,10042022,2004,6,516,47,307.3454861,144.4523785,0.5908853
TIS1,TISd,TIS,GPK1,10042022,2004,7,586,47,349.0396412,164.0486313,0.7620772
TIS1,TISd,TIS,GPK1,10042022,2004,8,506,44,321.9384403,141.6529138,0.6925328
TIS1,TISd,TIS,GPK1,10042022,2004,9,426,35,340.7348462,119.2571962,0.975242
TIS1,TISd,TIS,GPK1,10042022,2004,10,486,47,289.4765625,136.0539844,0.524175
TIS1,TISd,TIS,GPK1,10042022,2004,11,406,40,284.1456669,113.6582668,0.5934299
TISdrift,TISl,TIS,CNSC2,20042023,2004,1,2928,215,381.2480297,819.6832638,0.1987578
TISdrift,TISl,TIS,CNSC2,20042023,2004,2,3168,223,397.6997384,886.8704165,0.2085226
TISdrift,TISl,TIS,CNSC2,20042023,2004,3,3208,238,377.3396115,898.0682753,0.1758876
TISdrift,TISl,TIS,CNSC2,20042023,2004,4,2828,230,344.2124421,791.6886168,0.1514512
TISdrift,TISl,TIS,CNSC2,20042023,2004,5,3128,220,398.0329808,875.6725577,0.2117204
TISdrift,TISl,TIS,CNSC2,20042023,2004,6,3078,219,393.4590111,861.6752343,0.2078271
TISdrift,TISl,TIS,CNSC2,20042023,2004,7,3118,219,398.5721886,872.873093,0.2132638
TIS2,TISl,TIS,CNSC3,23022004,2004,1,2080,164,355.0540593,582.2886573,0.2259917
TIS2,TISl,TIS,CNSC3,23022004,2004,2,2270,165,385.1384767,635.4784866,0.2643
TIS2,TISl,TIS,CNSC3,23022004,2004,3,2130,155,384.7006328,596.2859808,0.2807123
TIS2,TISl,TIS,CNSC3,23022004,2004,4,2000,157,356.6197068,559.8929397,0.2381543
TIS2,TISl,TIS,CNSC3,23022004,2004,5,1700,140,339.9349991,475.9089988,0.2426672
TIS2,TISl,TIS,CNSC3,23022004,2004,6,1720,142,339.0900903,481.5079282,0.2380615
TIS2,TISl,TIS,CNSC3,23022004,2004,7,1700,142,335.1471822,475.9089988,0.2325574
TIS2,TISl,TIS,CNSC3,23022004,2004,8,1700,140,339.9349991,475.9089988,0.2426672
TIS2,TISl,TIS,CNSC3,23022004,2004,9,1630,151,302.1938714,456.3127459,0.1778041
TIS2,TISl,TIS,CNSC3,23022004,2004,10,1630,149,306.250165,456.3127459,0.1850605
TIS2,TISl,TIS,CNSC3,23022004,2004,11,2100,158,372.0807511,587.8875867,0.2576111
TIS,TISl,TIS,GPK3,02/23/2004,2004,1,2760,196,394.2103351,772.6522568,0.2331027
TIS,TISl,TIS,GPK3,02/23/2004,2004,2,2550,190,375.7176306,713.8634982,0.2184323
TIS,TISl,TIS,GPK3,02/23/2004,2004,3,2060,150,384.4598186,576.6897279,0.2897063
TIS,TISl,TIS,GPK3,02/23/2004,2004,4,1870,210,249.285666,523.4998987,0.0870007
TIS,TISl,TIS,GPK3,02/23/2004,2004,5,1700,186,255.8650531,475.9089988,0.10348
TIS1,TISw,TIS,CNSC3,23022004,2004,1,990,108,256.6175974,277.1470052,0.1792654
TIS1,TISw,TIS,CNSC3,23022004,2004,2,980,110,249.406855,274.3475405,0.1662537
TIS1,TISw,TIS,CNSC3,23022004,2004,3,1090,106,287.8694832,305.1416522,0.2298438
TIS1,TISw,TIS,CNSC3,23022004,2004,4,990,93,298.0075324,277.1470052,0.2807494
TIS1,TISw,TIS,CNSC3,23022004,2004,5,970,99,274.2909856,271.5480758,0.2234268
TIS1,TISw,TIS,CNSC3,23022004,2004,6,1030,96,300.3592333,288.344864,0.2762855
TIS1,TISw,TIS,CNSC3,23022004,2004,7,920,100,257.5507523,257.5507523,0.1950172
TIS1,TISw,TIS,CNSC3,23022004,2004,8,960,102,263.4790305,268.7486111,0.2000964
TIS1,TISw,TIS,CNSC3,23022004,2004,9,980,97,282.8325159,274.3475405,0.2424567
TIS1,TISw,TIS,CNSC3,23022004,2004,10,620,97,178.934857,173.5668113,0.0970433
TIS1,TISw,TIS,CNSC3,23022004,2004,11,850,86,276.6912784,237.9544994,0.2617218
UTU1,TUN,TUN,CNSC1,20040220,2004,1,80,10,223.9571759,22.39571759,1.4746104
UTU2,TUN,TUN,CNSC1,38037,2004,1,120,16,209.9598524,33.59357638,0.8100277
UTU1,TUN,TUN,CNSC1,20040220,2004,2,80,7,319.9388227,22.39571759,4.2991557
UTU2,TUN,TUN,CNSC1,38037,2004,2,58,14,115.9778232,16.23689525,0.282468
UTU1,TUN,TUN,CNSC1,20040220,2004,3,50,8,174.9665437,13.99732349,1.1250385
UTU2,TUN,TUN,CNSC1,38037,2004,3,52,16,90.98260271,14.55721643,0.1521052
