site,pit,date,depth,density,swe,htc
BFR,Burned forest,2010,36,108.87,39.19,0.10
BFR,Burned forest,2010,38,117.87,44.79,0.11
BFR,Burned forest,2010,44,190.87,83.98,0.24
BFR,Burned forest,2010,42,213.29,89.58,0.32
BFR,Burned forest,2010,44,178.15,78.39,0.21
BFR,Burned forest,2010,30,223.96,67.19,0.49
BFR,Burned forest,2010,40,188.96,75.59,0.26
BFR,Burned forest,2010,44,165.42,72.79,0.18
BFR,Burned forest,2010,46,219.09,100.78,0.31
BFR,Burned forest,2010,48,209.96,100.78,0.27
BFR,Burned forest,2010,53,258.82,137.17,0.37
BFR,Burned forest,2010,44,203.60,89.58,0.28
BFR,Burned forest,2010,42,166.63,69.99,0.19
BFR,Burned forest,2010,46,158.23,72.79,0.16
BFR,Burned forest,2010,48,233.29,111.98,0.33
BFR,Burned forest,2010,50,223.96,111.98,0.29
BFR,Burned forest,2010,50,229.56,114.78,0.31
BFR,Burned forest,2010,52,226.11,117.58,0.29
BFR,Burned forest,2010,45,143.08,64.39,0.13
BFR,Burned forest,2010,42,213.29,89.58,0.32
BFR,Burned forest,2010,52,215.34,111.98,0.26
BFR,Burned forest,2010,45,155.53,69.99,0.16
BFR,Burned forest,2010,44,190.87,83.98,0.24
BFR,Burned forest,2010,41,191.18,78.39,0.26
BFR,Burned forest,2010,43,179.04,76.99,0.22
BFR,Burned forest,2010,44,190.87,83.98,0.24
BFR,Burned forest,2010,40,202.96,81.18,0.30
BFR,Burned forest,2010,46,182.57,83.98,0.21
BFR,Burned forest,2010,49,171.40,83.98,0.18
BFR,Burned forest,2010,50,184.76,92.38,0.20
BFR,Burned forest,2010,47,178.69,83.98,0.20
BFR,Burned forest,2010,47,154.86,72.79,0.15
BFR,Burned forest,2010,46,121.72,55.99,0.09
BFR,Burned forest,2010,36,147.75,53.19,0.18
BFR,Burned forest,2010,49,177.11,86.78,0.19
BFR,Burned forest,2010,46,170.40,78.39,0.19
BFR,Burned forest,2010,40,139.97,55.99,0.14
BFR,Burned forest,2010,48,163.30,78.39,0.16
BFR,Burned forest,2010,35,159.97,55.99,0.21
BFR,Burned forest,2010,48,151.64,72.79,0.14
BFR,Burned forest,2010,36,155.53,55.99,0.20
BFR,Burned forest,2010,53,158.46,83.98,0.14
BFR,Burned forest,2010,48,104.98,50.39,0.07
BFR,Burned forest,2010,44,165.42,72.79,0.18
BFR,Burned forest,2010,52,239.57,124.58,0.32
BFR,Burned forest,2010,52,201.88,104.98,0.23
BFR,Burned forest,2010,46,200.83,92.38,0.26
BFR,Burned forest,2010,46,213.00,97.98,0.29
BFR,Burned forest,2010,41,232.15,95.18,0.39
BFR,Burned forest,2010,43,221.35,95.18,0.34
BFR,Burned forest,2010,36,233.29,83.98,0.44
BFR,Burned forest,2010,27,217.74,58.79,0.52
BFR,Burned forest,2010,31,180.61,55.99,0.31
BFR,Burned forest,2010,41,211.67,86.78,0.32
BFR,Burned forest,2010,31,207.70,64.39,0.41
BFR,Burned forest,2010,45,143.08,64.39,0.13
BFR,Burned forest,2010,42,273.28,114.78,0.52
BFR,Burned forest,2010,58,241.33,139.97,0.30
BFR,Burned forest,2010,56,237.45,132.97,0.30
BFR,Burned forest,2010,51,214.08,109.18,0.26
BFR,Burned forest,2010,41,184.35,75.59,0.24
BFR,Burned forest,2010,52,228.80,118.98,0.30
BFR,Burned forest,2010,49,191.39,93.78,0.22
BFR,Burned forest,2010,46,121.72,55.99,0.09
BFR,Burned forest,2010,46,170.40,78.39,0.19
BFR,Burned forest,2010,61,188.16,114.78,0.17
BFR,Burned forest,2011,54,248.84,134.37,0.34
BFR,Burned forest,2011,56,249.95,139.97,0.33
BFR,Burned forest,2011,51,268.97,137.17,0.42
BFR,Burned forest,2011,50,229.56,114.78,0.31
BFR,Burned forest,2011,48,221.62,106.38,0.30
BFR,Burned forest,2011,47,178.69,83.98,0.20
BFR,Burned forest,2011,48,239.12,114.78,0.35
BFR,Burned forest,2011,47,184.65,86.78,0.21
BFR,Burned forest,2011,52,263.80,137.17,0.39
BFR,Burned forest,2011,47,476.50,223.96,1.42
BFR,Burned forest,2011,51,219.57,111.98,0.28
BFR,Burned forest,2011,57,245.57,139.97,0.31
BFR,Burned forest,2011,52,166.89,86.78,0.16
BFR,Burned forest,2011,59,232.50,137.17,0.27
BFR,Burned forest,2011,51,230.54,117.58,0.31
BFR,Burned forest,2011,53,264.10,139.97,0.39
BFR,Burned forest,2011,58,193.07,111.98,0.19
BFR,Burned forest,2011,37,249.68,92.38,0.50
BFR,Burned forest,2011,42,239.95,100.78,0.40
BFR,Burned forest,2011,42,253.28,106.38,0.45
BFR,Burned forest,2011,41,327.74,134.37,0.77
BFR,Burned forest,2011,41,245.81,100.78,0.43
BFR,Burned forest,2011,35,287.94,100.78,0.70
BFR,Burned forest,2011,54,279.95,151.17,0.43
BFR,Burned forest,2011,43,65.10,27.99,0.03
BFR,Burned forest,2011,35,255.95,89.58,0.55
BFR,Burned forest,2011,31,225.76,69.99,0.48
BFR,Burned forest,2011,35,239.95,83.98,0.48
BFR,Burned forest,2011,47,214.43,100.78,0.29
BFR,Burned forest,2011,28,199.96,55.99,0.42
BFR,Burned forest,2011,36,295.50,106.38,0.71
BFR,Burned forest,2011,49,274.23,134.37,0.45
BFR,Burned forest,2011,35,207.96,72.79,0.36
BFR,Burned forest,2011,55,198.51,109.18,0.21
BFR,Burned forest,2011,34,205.84,69.99,0.37
BFR,Burned forest,2011,60,331.27,198.76,0.54
BFR,Burned forest,2011,52,215.34,111.98,0.26
BFR,Burned forest,2011,62,243.82,151.17,0.28
BFR,Burned forest,2011,60,251.95,151.17,0.31
BFR,Burned forest,2011,59,241.99,142.77,0.29
BFR,Burned forest,2011,57,235.74,134.37,0.29
BFR,Burned forest,2011,62,243.82,151.17,0.28
BFR,Burned forest,2011,58,246.16,142.77,0.31
BFR,Burned forest,2011,52,258.41,134.37,0.38
BFR,Burned forest,2011,49,239.95,117.58,0.35
BFR,Burned forest,2011,41,245.81,100.78,0.43
BFR,Burned forest,2011,42,226.62,95.18,0.36
BFR,Burned forest,2011,50,229.56,114.78,0.31
BFR,Burned forest,2011,57,225.92,128.78,0.26
BFR,Burned forest,2011,56,149.97,83.98,0.12
BFR,Burned forest,2011,34,230.54,78.39,0.46
BFR,Burned forest,2011,56,229.96,128.78,0.28
BFR,Burned forest,2011,38,154.71,58.79,0.19
BFR,Burned forest,2011,48,221.62,106.38,0.30
BFR,Burned forest,2011,56,204.96,114.78,0.22
BFR,Burned forest,2011,48,169.13,81.18,0.18
BFR,Burned forest,2011,45,248.84,111.98,0.40
BFR,Burned forest,2011,40,307.94,123.18,0.70
BFR,Burned forest,2011,50,235.16,117.58,0.33
BFR,Burned forest,2011,41,245.81,100.78,0.43
BFR,Burned forest,2011,42,179.97,75.59,0.23
BFR,Burned forest,2011,51,197.61,100.78,0.23
BFR,Burned forest,2011,48,192.46,92.38,0.23
BFR,Burned forest,2011,48,262.45,125.98,0.42
BFR,Burned forest,2011,48,250.79,120.38,0.39
BFR,Burned forest,2011,42,253.28,106.38,0.45
BFR,Burned forest,2011,47,232.30,109.18,0.34
BFR,Burned forest,2011,46,170.40,78.39,0.19
BFR,Burned forest,2011,68,214.08,145.57,0.20
BFR,Burned forest,2011,62,203.19,125.98,0.20
BFR,Burned forest,2011,55,198.51,109.18,0.21
BFR,Burned forest,2011,27,82.95,22.40,0.07
BFR,Burned forest,2011,25,83.98,21.00,0.08
BFR,Burned forest,2011,15,205.29,30.79,0.83
BFR,Burned forest,2011,28,99.98,27.99,0.10
BFR,Burned forest,2011,37,105.93,39.19,0.09
BFR,Burned forest,2011,28,111.98,31.35,0.13
BFR,Burned forest,2011,34,119.39,40.59,0.12
BFR,Burned forest,2011,33,154.39,50.95,0.21
BFR,Burned forest,2011,33,178.15,58.79,0.28
BFR,Burned forest,2011,46,206.92,95.18,0.27
BFR,Burned forest,2011,40,69.99,27.99,0.04
BFR,Burned forest,2011,50,190.36,95.18,0.21
BFR,Burned forest,2011,64,126.85,81.18,0.07
BFR,Burned forest,2011,63,128.86,81.18,0.08
BFR,Burned forest,2011,67,175.49,117.58,0.14
BFR,Burned forest,2011,61,188.16,114.78,0.17
BFR,Burned forest,2011,48,192.46,92.38,0.23
BFR,Burned forest,2011,48,204.13,97.98,0.26
BFR,Burned forest,2012,36,223.96,80.62,0.41
BFR,Burned forest,2012,34,214.08,72.79,0.40
BFR,Burned forest,2012,37,219.42,81.18,0.38
BFR,Burned forest,2012,37,226.98,83.98,0.41
BFR,Burned forest,2012,26,226.11,58.79,0.58
BFR,Burned forest,2012,33,203.60,67.19,0.37
BFR,Burned forest,2012,36,256.62,92.38,0.54
BFR,Burned forest,2012,27,228.10,61.59,0.57
BFR,Burned forest,2012,35,231.96,81.18,0.45
BFR,Burned forest,2012,35,223.96,78.39,0.42
BFR,Burned forest,2012,25,212.76,53.19,0.53
BFR,Burned forest,2012,34,230.54,78.39,0.46
BFR,Burned forest,2012,34,230.54,78.39,0.46
BFR,Burned forest,2012,30,317.27,95.18,0.99
BFR,Burned forest,2012,26,150.74,39.19,0.26
BFR,Burned forest,2012,29,115.84,33.59,0.14
BFR,Burned forest,2012,32,227.46,72.79,0.48
BFR,Burned forest,2012,27,186.63,50.39,0.38
BFR,Burned forest,2012,37,211.85,78.39,0.36
BFR,Burned forest,2012,38,191.54,72.79,0.28
BFR,Burned forest,2012,22,152.70,33.59,0.31
BFR,Burned forest,2012,27,207.37,55.99,0.47
BFR,Burned forest,2012,40,216.96,86.78,0.35
BFR,Burned forest,2012,48,256.62,123.18,0.40
BFR,Burned forest,2012,38,302.05,114.78,0.71
BFR,Burned forest,2012,45,223.96,100.78,0.33
BFR,Burned forest,2012,49,239.95,117.58,0.35
BFR,Burned forest,2012,54,222.92,120.38,0.27
BFR,Burned forest,2012,48,244.95,117.58,0.37
BFR,Burned forest,2012,54,238.47,128.78,0.31
BFR,Burned forest,2012,52,215.34,111.98,0.26
BFR,Burned forest,2012,56,204.96,114.78,0.22
BFR,Burned forest,2012,42,213.29,89.58,0.32
BFR,Burned forest,2012,51,241.52,123.18,0.34
BFR,Burned forest,2012,50,207.16,103.58,0.25
BFR,Burned forest,2012,52,226.11,117.58,0.29
BFR,Burned forest,2012,52,226.11,117.58,0.29
BFR,Burned forest,2012,48,262.45,125.98,0.42
BFR,Burned forest,2012,54,233.29,125.98,0.30
BFR,Burned forest,2012,41,204.84,83.98,0.30
BFR,Burned forest,2012,36,217.74,78.39,0.39
BFR,Burned forest,2012,36,217.74,78.39,0.39
BFR,Burned forest,2012,22,229.05,50.39,0.70
BFR,Burned forest,2012,21,213.29,44.79,0.64
BFR,Burned forest,2012,20,181.97,36.39,0.49
BFR,Burned forest,2012,27,228.10,61.59,0.57
BFR,Burned forest,2012,34,197.61,67.19,0.34
BFR,Burned forest,2012,33,229.05,75.59,0.47
BFR,Burned forest,2012,28,209.96,58.79,0.46
BFR,Burned forest,2012,22,254.50,55.99,0.87
BFR,Burned forest,2012,29,193.07,55.99,0.38
BFR,Burned forest,2012,31,207.70,64.39,0.41
BFR,Burned forest,2012,36,295.50,106.38,0.71
BFR,Burned forest,2012,34,255.25,86.78,0.56
BFR,Burned forest,2012,39,272.77,106.38,0.56
BFR,Burned forest,2012,41,273.12,111.98,0.53
BFR,Burned forest,2012,42,266.62,111.98,0.50
BFR,Burned forest,2012,36,241.07,86.78,0.47
BFR,Burned forest,2012,45,273.73,123.18,0.49
BFR,Burned forest,2012,35,255.95,89.58,0.55
BFR,Burned forest,2012,36,248.84,89.58,0.51
BFR,Burned forest,2012,52,236.88,123.18,0.32
BFR,Burned forest,2012,42,259.95,109.18,0.47
BFR,Burned forest,2012,38,257.85,97.98,0.51
BFR,Burned forest,2012,38,250.48,95.18,0.49
BFR,Burned forest,2012,26,258.41,67.19,0.76
BFR,Burned forest,2012,32,279.95,89.58,0.72
BFR,Burned forest,2012,35,255.95,89.58,0.55
BFR,Burned forest,2012,38,265.21,100.78,0.54
BFR,Burned forest,2012,30,242.62,72.79,0.58
BFR,Burned forest,2012,44,267.22,117.58,0.48
BFR,Burned forest,2012,38,250.48,95.18,0.49
BFR,Burned forest,2012,41,266.29,109.18,0.51
BFR,Burned forest,2012,40,251.95,100.78,0.47
BFR,Burned forest,2012,45,255.06,114.78,0.43
BFR,Burned forest,2012,44,254.50,111.98,0.43
BFR,Burned forest,2012,49,251.38,123.18,0.38
BFR,Burned forest,2012,41,259.46,106.38,0.48
BFR,Burned forest,2012,47,333.55,156.77,0.70
BFR,Burned forest,2012,48,174.97,83.98,0.19
BFR,Burned forest,2012,50,201.56,100.78,0.24
BFR,Burned forest,2012,58,226.85,131.57,0.26
BFR,Burned forest,2012,53,242.97,128.78,0.33
BFR,Burned forest,2012,58,222.03,128.78,0.25
BFR,Burned forest,2012,59,227.75,134.37,0.26
BFR,Burned forest,2012,57,343.79,195.96,0.61
BFR,Burned forest,2012,58,202.72,117.58,0.21
BFR,Burned forest,2012,50,274.35,137.17,0.44
BFR,Burned forest,2012,54,248.84,134.37,0.34
BFR,Burned forest,2012,52,323.02,167.97,0.59
BFR,Burned forest,2012,58,231.68,134.37,0.27
BFR,Burned forest,2012,40,251.95,100.78,0.47
BFR,Burned forest,2012,38,235.74,89.58,0.43
BFR,Burned forest,2012,36,233.29,83.98,0.44
BFR,Burned forest,2012,37,234.55,86.78,0.44
BFR,Burned forest,2012,34,238.78,81.18,0.49
BFR,Burned forest,2012,37,234.55,86.78,0.44
BFR,Burned forest,2012,36,256.62,92.38,0.54
BFR,Burned forest,2012,32,244.95,78.39,0.55
BFR,Burned forest,2012,34,247.01,83.98,0.53
BFR,Burned forest,2012,33,246.01,81.18,0.54
BFR,Burned forest,2012,35,231.96,81.18,0.45
BFR,Burned forest,2012,39,236.88,92.38,0.42
BFR,Burned forest,2012,36,241.07,86.78,0.47
BFR,Burned forest,2013,37,143.76,53.19,0.16
BFR,Burned forest,2013,38,162.07,61.59,0.20
BFR,Burned forest,2013,32,139.97,44.79,0.18
BFR,Burned forest,2013,30,139.97,41.99,0.19
BFR,Burned forest,2013,37,139.97,51.79,0.16
BFR,Burned forest,2013,32,153.10,48.99,0.22
BFR,Burned forest,2013,40,157.47,62.99,0.18
BFR,Burned forest,2013,40,136.47,54.59,0.14
BFR,Burned forest,2013,60,223.96,134.37,0.25
BFR,Burned forest,2013,59,189.79,111.98,0.18
BFR,Burned forest,2013,24,151.64,36.39,0.28
BFR,Burned forest,2013,29,202.72,58.79,0.42
BFR,Burned forest,2013,41,170.70,69.99,0.21
BFR,Burned forest,2013,32,166.22,53.19,0.25
BFR,Burned forest,2013,62,203.19,125.98,0.20
BFR,Burned forest,2013,52,209.96,109.18,0.25
BFR,Burned forest,2013,51,208.59,106.38,0.25
BFR,Burned forest,2013,48,102.06,48.99,0.06
BFR,Burned forest,2013,41,225.32,92.38,0.36
BFR,Burned forest,2013,53,195.43,103.58,0.21
BFR,Burned forest,2013,53,184.87,97.98,0.19
BFR,Burned forest,2013,56,237.45,132.97,0.30
BFR,Burned forest,2013,72,233.29,167.97,0.22
BFR,Burned forest,2013,59,189.79,111.98,0.18
BFR,Burned forest,2013,63,211.07,132.97,0.21
BFR,Burned forest,2013,61,211.11,128.78,0.21
BFR,Burned forest,2013,69,219.09,151.17,0.20
BFR,Burned forest,2013,61,146.86,89.58,0.10
BFR,Burned forest,2013,61,160.63,97.98,0.12
BFR,Burned forest,2013,51,208.59,106.38,0.25
BFR,Burned forest,2013,52,193.81,100.78,0.21
BFR,Burned forest,2013,62,203.19,125.98,0.20
BFR,Burned forest,2013,67,208.92,139.97,0.19
BFR,Burned forest,2013,60,209.96,125.98,0.22
BFR,Burned forest,2013,53,190.15,100.78,0.20
BFR,Burned forest,2013,55,183.24,100.78,0.18
BFR,Burned forest,2013,56,189.96,106.38,0.19
BFR,Burned forest,2013,61,220.29,134.37,0.23
BFR,Burned forest,2013,61,220.29,134.37,0.23
BFR,Burned forest,2013,63,239.95,151.17,0.27
BFR,Burned forest,2013,49,265.52,128.78,0.43
BFR,Burned forest,2013,54,207.37,111.98,0.23
BFR,Burned forest,2013,52,193.81,100.78,0.21
BFR,Burned forest,2013,43,195.31,83.98,0.26
BFR,Burned forest,2013,57,166.99,567.75,0.14
BFR,Burned forest,2013,44,139.97,307.94,0.13
BFR,Burned forest,2013,54,197.00,748.60,0.21
BFR,Burned forest,2013,52,193.81,697.71,0.21
BFR,Burned forest,2013,54,197.00,748.60,0.21
BFR,Burned forest,2013,38,176.81,424.34,0.24
BFR,Burned forest,2013,47,178.69,536.07,0.20
BFR,Burned forest,2013,42,186.63,522.57,0.24
BFR,Burned forest,2013,46,182.57,547.72,0.21
BFR,Burned forest,2013,46,176.49,511.82,0.20
BFR,Burned forest,2013,42,173.30,450.58,0.21
BFR,Burned forest,2013,44,178.15,498.81,0.21
BFR,Burned forest,2013,48,186.63,597.22,0.21
BFR,Burned forest,2013,46,158.23,411.40,0.16
BFR,Burned forest,2013,46,206.92,703.52,0.27
BFR,Burned forest,2013,56,244.95,137.17,0.32
BFR,Burned forest,2013,53,227.13,120.38,0.29
BFR,Burned forest,2013,46,193.53,89.02,0.24
BFR,Burned forest,2013,48,198.30,95.18,0.24
BFR,Burned forest,2013,58,190.65,110.58,0.18
BFR,Burned forest,2013,57,191.54,109.18,0.19
BFR,Burned forest,2013,51,230.54,117.58,0.31
BFR,Burned forest,2013,49,231.38,113.38,0.32
BFR,Burned forest,2013,50,235.16,117.58,0.33
BFR,Burned forest,2013,46,225.17,103.58,0.32
BFR,Burned forest,2013,34,185.26,62.99,0.30
BFR,Burned forest,2013,54,233.29,125.98,0.30
BFR,Burned forest,2013,53,221.84,117.58,0.27
BFR,Burned forest,2013,50,212.76,106.38,0.27
BFR,Burned forest,2013,48,215.79,103.58,0.29
BFR,Burned forest,2014,54,176.26,95.18,0.17
BFR,Burned forest,2014,46,200.83,92.38,0.26
BFR,Burned forest,2014,45,217.74,97.98,0.31
BFR,Burned forest,2014,49,239.95,117.58,0.35
BFR,Burned forest,2014,50,223.96,111.98,0.29
BFR,Burned forest,2014,51,241.52,123.18,0.34
BFR,Burned forest,2014,45,202.18,90.98,0.27
BFR,Burned forest,2014,47,226.34,106.38,0.32
BFR,Burned forest,2014,46,200.83,92.38,0.26
BFR,Burned forest,2014,48,215.79,103.58,0.29
BFR,Burned forest,2014,44,190.87,83.98,0.24
BFR,Burned forest,2014,43,130.21,55.99,0.12
BFR,Burned forest,2014,50,207.16,103.58,0.25
BFR,Burned forest,2014,46,188.66,86.78,0.23
BFR,Burned forest,2014,50,111.98,55.99,0.07
BFR,Burned forest,2014,48,204.13,97.98,0.26
BFR,Burned forest,2014,38,165.76,62.99,0.21
BFR,Burned forest,2014,51,214.08,109.18,0.26
BFR,Burned forest,2014,55,213.78,117.58,0.24
BFR,Burned forest,2014,37,189.15,69.99,0.28
BFR,Burned forest,2014,56,229.96,128.78,0.28
BFR,Burned forest,2014,48,157.47,75.59,0.15
BFR,Burned forest,2014,40,265.95,106.38,0.52
BFR,Burned forest,2014,40,251.95,100.78,0.47
BFR,Burned forest,2014,36,233.29,83.98,0.44
BFR,Burned forest,2014,36,233.29,83.98,0.44
BFR,Burned forest,2014,42,219.96,92.38,0.34
BFR,Burned forest,2014,45,205.29,92.38,0.28
BFR,Burned forest,2014,25,246.35,61.59,0.71
BFR,Burned forest,2014,32,209.96,67.19,0.41
BFR,Burned forest,2014,23,182.57,41.99,0.43
BFR,Burned forest,2014,26,150.74,39.19,0.26
BFR,Burned forest,2014,40,132.97,53.19,0.13
BFR,Burned forest,2014,20,209.96,41.99,0.65
BFR,Burned forest,2014,42,116.64,48.99,0.10
BFR,Burned forest,2014,27,155.53,41.99,0.26
BFR,Burned forest,2014,34,164.67,55.99,0.23
BFR,Burned forest,2014,44,190.87,83.98,0.24
BFR,Burned forest,2014,28,199.96,55.99,0.42
BFR,Burned forest,2014,29,193.07,55.99,0.38
BFR,Burned forest,2014,39,179.45,69.99,0.24
BFR,Burned forest,2014,24,174.97,41.99,0.38
BFR,Burned forest,2014,30,233.29,69.99,0.53
BFR,Burned forest,2014,33,212.08,69.99,0.40
BFR,Burned forest,2014,62,203.19,125.98,0.20
BFR,Burned forest,2014,66,233.29,153.97,0.24
BFR,Burned forest,2014,62,169.32,104.98,0.14
BFR,Burned forest,2014,66,169.66,111.98,0.13
BFR,Burned forest,2014,68,226.43,153.97,0.22
BFR,Burned forest,2014,66,233.29,153.97,0.24
BFR,Burned forest,2014,64,240.58,153.97,0.27
BFR,Burned forest,2014,63,222.18,139.97,0.23
BFR,Burned forest,2014,59,237.24,139.97,0.28
BFR,Burned forest,2014,59,213.52,125.98,0.23
BFR,Burned forest,2014,57,319.24,181.97,0.53
BFR,Burned forest,2014,54,155.53,83.98,0.13
BFR,Burned forest,2014,52,226.11,117.58,0.29
BFR,Burned forest,2014,56,229.96,128.78,0.28
BFR,Burned forest,2014,53,211.28,111.98,0.25
BFR,Burned forest,2014,60,233.29,139.97,0.27
BFR,Burned forest,2014,62,248.34,153.97,0.29
BFR,Burned forest,2014,64,262.45,167.97,0.32
BFR,Burned forest,2014,64,236.20,151.17,0.26
BFR,Burned forest,2014,60,268.28,160.97,0.35
BFR,Burned forest,2014,58,265.47,153.97,0.36
BFR,Burned forest,2014,61,229.46,139.97,0.25
BFR,Burned forest,2014,54,233.29,125.98,0.30
BFR,Burned forest,2014,50,240.75,120.38,0.34
BFR,Burned forest,2014,52,236.88,123.18,0.32
BFR,Burned forest,2014,49,234.24,114.78,0.33
BFR,Burned forest,2014,51,225.06,114.78,0.29
BFR,Burned forest,2014,39,178.74,69.71,0.24
BFR,Burned forest,2014,46,176.49,81.18,0.20
BFR,Burned forest,2014,46,152.14,69.99,0.15
BFR,Burned forest,2014,43,195.31,83.98,0.26
BFR,Burned forest,2014,42,199.96,83.98,0.28
BFR,Burned forest,2014,48,186.63,89.58,0.21
BFR,Burned forest,2014,29,241.33,69.99,0.59
BFR,Burned forest,2014,31,180.61,55.99,0.31
BFR,Burned forest,2014,30,205.29,61.59,0.41
BFR,Burned forest,2014,48,116.64,55.99,0.08
BFR,Burned forest,2014,40,192.46,76.99,0.27
BFR,Burned forest,2014,33,148.46,48.99,0.20
BFR,Burned forest,2014,28,159.97,44.79,0.27
BFR,Burned forest,2014,34,131.74,44.79,0.15
BFR,Burned forest,2014,38,169.44,64.39,0.22
BFR,Burned forest,2014,28,149.97,41.99,0.24
BFR,Burned forest,2014,23,158.23,36.39,0.32
BFR,Burned forest,2014,47,202.51,95.18,0.26
BFR,Burned forest,2014,52,188.43,97.98,0.20
BFR,Burned forest,2014,56,214.96,120.38,0.24
BFR,Burned forest,2014,52,215.34,111.98,0.26
BFR,Burned forest,2014,52,226.11,117.58,0.29
BFR,Burned forest,2014,55,117.07,64.39,0.07
BFR,Burned forest,2014,53,221.84,117.58,0.27
BFR,Burned forest,2014,50,235.16,117.58,0.33
BFR,Burned forest,2014,51,219.57,111.98,0.28
BFR,Burned forest,2014,33,390.23,128.78,1.36
BFR,Burned forest,2014,53,184.87,97.98,0.19
BFR,Burned forest,2014,32,209.96,67.19,0.41
BFR,Burned forest,2014,14,259.95,36.39,1.42
BFR,Burned forest,2014,20,195.96,39.19,0.56
BFR,Burned forest,2014,22,190.87,41.99,0.49
BFR,Burned forest,2014,21,159.97,33.59,0.36
BFR,Burned forest,2014,35,207.96,72.79,0.36
BFR,Burned forest,2014,31,207.70,64.39,0.41
BFR,Burned forest,2014,28,319.94,89.58,1.07
BFR,Burned forest,2014,29,193.07,55.99,0.38
BFR,Burned forest,2014,31,198.67,61.59,0.37
BFR,Burned forest,2014,29,260.64,75.59,0.69
BFR,Burned forest,2014,88,127.25,111.98,0.05
BFR,Burned forest,2014,86,286.46,246.35,0.28
BFR,Burned forest,2014,82,218.49,179.17,0.17
BFR,Burned forest,2014,86,188.80,162.37,0.12
BFR,Burned forest,2014,88,152.70,134.37,0.08
BFR,Burned forest,2014,78,218.93,170.77,0.18
BFR,Burned forest,2014,87,205.94,179.17,0.14
BFR,Burned forest,2014,82,334.57,274.35,0.40
BFR,Burned forest,2014,82,245.81,201.56,0.22
BFR,Burned forest,2014,86,247.39,212.76,0.21
BFR,Burned forest,2014,90,276.84,249.15,0.25
BFR,Burned forest,2014,52,226.11,117.58,0.29
BFR,Burned forest,2014,52,236.88,123.18,0.32
BFR,Burned forest,2014,48,221.62,106.38,0.30
BFR,Burned forest,2014,59,256.22,151.17,0.33
BFR,Burned forest,2014,60,261.28,156.77,0.33
BFR,Burned forest,2014,42,266.62,111.98,0.50
BFR,Burned forest,2014,55,178.15,97.98,0.17
BFR,Burned forest,2014,60,186.63,111.98,0.17
BFR,Burned forest,2014,55,193.42,106.38,0.20
BFR,Burned forest,2014,58,246.16,142.77,0.31
BFR,Burned forest,2014,52,258.41,134.37,0.38
BFR,Burned forest,2014,22,178.15,39.19,0.42
BFR,Burned forest,2014,16,209.96,33.59,0.81
BFR,Burned forest,2014,18,155.53,27.99,0.40
BFR,Burned forest,2014,20,209.96,41.99,0.65
BFR,Burned forest,2014,25,201.56,50.39,0.48
BFR,Burned forest,2014,24,186.63,44.79,0.43
BFR,Burned forest,2014,23,194.75,44.79,0.48
BFR,Burned forest,2014,21,199.96,41.99,0.56
BFR,Burned forest,2014,26,226.11,58.79,0.58
BFR,Burned forest,2014,25,223.96,55.99,0.59
BFR,Burned forest,2014,25,201.56,50.39,0.48
BFR,Burned forest,2014,50,167.97,83.98,0.17
BFR,Burned forest,2014,42,153.30,64.39,0.16
BFR,Burned forest,2014,37,158.89,58.79,0.20
BFR,Burned forest,2014,46,121.72,55.99,0.09
BFR,Burned forest,2014,38,184.18,69.99,0.26
BFR,Burned forest,2014,49,245.67,120.38,0.36
BFR,Burned forest,2014,34,214.08,72.79,0.40
BFR,Burned forest,2014,30,261.28,78.39,0.67
BFR,Burned forest,2014,42,226.62,95.18,0.36
BFR,Burned forest,2014,38,235.74,89.58,0.43
BFR,Burned forest,2014,36,163.30,58.79,0.22
BSW,Lowland forest,2003,48,157.47,75.59,0.15
BSW,Lowland forest,2003,48,186.63,89.58,0.21
BSW,Lowland forest,2003,70,187.96,131.57,0.15
BSW,Lowland forest,2003,62,121.91,75.59,0.07
BSW,Lowland forest,2003,56,59.99,33.59,0.02
BSW,Lowland forest,2003,54,127.01,68.59,0.09
BSW,Lowland forest,2003,57,132.61,75.59,0.09
BSW,Lowland forest,2003,67,196.38,131.57,0.17
BSW,Lowland forest,2003,65,180.89,117.58,0.15
BSW,Lowland forest,2003,72,163.30,117.58,0.11
BSW,Lowland forest,2003,78,205.90,159.57,0.16
BSW,Lowland forest,2003,55,152.70,83.98,0.12
BSW,Lowland forest,2003,56,174.97,97.98,0.16
BSW,Lowland forest,2003,59,189.79,111.98,0.18
BSW,Lowland forest,2003,62,203.19,125.98,0.20
BSW,Lowland forest,2003,54,207.37,111.98,0.23
BSW,Lowland forest,2003,65,206.73,134.37,0.19
BSW,Lowland forest,2003,58,168.93,97.98,0.14
BSW,Lowland forest,2003,58,168.93,97.98,0.14
BSW,Lowland forest,2003,58,197.89,114.78,0.20
BSW,Lowland forest,2003,54,233.29,125.98,0.30
BSW,Lowland forest,2003,60,186.63,111.98,0.17
BSW,Lowland forest,2003,61,182.19,111.14,0.16
BSW,Lowland forest,2003,60,200.63,120.38,0.20
BSW,Lowland forest,2003,61,210.65,128.50,0.21
BSW,Lowland forest,2003,61,205.60,125.42,0.20
BSW,Lowland forest,2003,62,205.44,127.38,0.20
BSW,Lowland forest,2003,64,196.84,125.98,0.18
BSW,Lowland forest,2003,62,203.19,125.98,0.20
