location,site,type,year,sample.no,depth,density,swe,htc
BSW,BSW,Forest,2014,1,64,188.0890344,120.376982,0.162515321
BSW,BSW,Forest,2014,2,57,216.0990294,123.1764467,0.240867446
BSW,BSW,Forest,2014,2,59,151.8353735,89.58287036,0.114879158
BSW,BSW,Forest,2014,2,58,173.7598778,100.7807292,0.153044717
BSW,BSW,Forest,2014,2,52,161.5075788,83.98394096,0.147478869
BSW,BSW,Forest,2014,2,66,254.4967908,167.9678819,0.288514746
BSW,BSW,Forest,2014,2,42,199.9617642,83.98394096,0.27989295
BSW,BSW,Forest,2014,2,55,122.1584596,67.18715277,0.079768557
BSW,BSW,Forest,2014,2,60,186.6309799,111.9785879,0.170672501
BSW,BSW,Forest,2014,2,62,171.5800944,106.3796585,0.139601295
BSW,BSW,Forest,2014,2,58,183.4132044,106.3796585,0.170522046
BSW,BSW,Forest,2014,3,60,125.9759114,75.58554686,0.077762658
BSW,BSW,Forest,2014,3,56,154.9703672,86.78340566,0.126083027
BSW,BSW,Forest,2014,3,56,209.9598524,117.5775173,0.231436483
BSW,BSW,Forest,2014,3,54,171.0783983,92.38233506,0.159347011
BSW,BSW,Forest,2014,3,58,217.1998473,125.9759114,0.23913237
BSW,BSW,Forest,2014,3,50,139.9732349,69.98661747,0.115203938
BSW,BSW,Forest,2014,3,55,173.0578177,95.18179975,0.160091062
BSW,BSW,Forest,2014,3,58,207.5465208,120.376982,0.21834852
BSW,BSW,Forest,2014,3,52,161.5075788,83.98394096,0.147478869
BSW,BSW,Forest,2014,3,56,174.9665437,97.98126445,0.16071978
BSW,BSW,Forest,2014,4,55,223.9571759,123.1764467,0.268110983
BSW,BSW,Forest,2014,4,56,154.9703672,86.78340566,0.126083027
BSW,BSW,Forest,2014,4,54,186.6309799,100.7807292,0.189636112
BSW,BSW,Forest,2014,4,56,229.9560288,128.7753761,0.27761882
BSW,BSW,Forest,2014,4,60,186.6309799,111.9785879,0.170672501
BSW,BSW,Forest,2014,4,52,188.4255086,97.98126445,0.200735128
BSW,BSW,Forest,2014,4,72,202.1835616,145.5721643,0.166919286
BSW,BSW,Forest,2014,4,58,173.7598778,100.7807292,0.153044717
BSW,BSW,Forest,2014,4,56,99.9808821,55.98929397,0.052479928
BSW,BSW,Forest,2014,4,61,183.5714557,111.9785879,0.162415622
BSW,BSW,Forest,2014,5,55,178.1477536,97.98126445,0.169646671
BSW,BSW,Forest,2014,5,56,169.9674996,95.18179975,0.151666992
BSW,BSW,Forest,2014,5,56,209.9598524,117.5775173,0.231436483
BSW,BSW,Forest,2014,5,56,194.9627201,109.1791232,0.199554927
BSW,BSW,Forest,2014,5,60,163.3021074,97.98126445,0.130671134
BSW,BSW,Forest,2014,5,41,170.699067,69.98661747,0.20894201
BSW,BSW,Forest,2014,5,52,156.1239928,81.18447626,0.13781081
BSW,BSW,Forest,2014,5,50,235.1550347,117.5775173,0.325151595
BSW,BSW,Forest,2014,5,54,155.5258166,83.98394096,0.131691745
BSW,BSW,Forest,2014,5,63,186.6309799,117.5775173,0.162545239
BSW,BSW,Forest,2014,6,50,167.9678819,83.98394096,0.165893671
BSW,BSW,Forest,2014,6,58,168.9332146,97.98126445,0.144660323
BSW,BSW,Forest,2014,6,60,251.9518229,151.1710937,0.311050633
BSW,BSW,Forest,2014,6,62,189.641157,117.5775173,0.17053787
BSW,BSW,Forest,2014,6,64,196.8373616,125.9759114,0.1779846
BSW,BSW,Forest,2014,6,46,213.0027488,97.98126445,0.289974571
BSW,BSW,Forest,2014,6,54,186.6309799,100.7807292,0.189636112
BSW,BSW,Forest,2014,6,60,172.6336564,103.5801939,0.146031659
BSW,BSW,Forest,2014,6,60,186.6309799,111.9785879,0.170672501
BSW,BSW,Forest,2014,6,65,193.8090945,125.9759114,0.169895658
BSW,BSW,Forest,2014,7,50,167.9678819,83.98394096,0.165893671
BSW,BSW,Forest,2014,7,47,202.5144676,95.18179975,0.256543834
BSW,BSW,Forest,2014,7,47,190.6018518,89.58287036,0.227249902
BSW,BSW,Forest,2014,7,60,125.9759114,75.58554686,0.077762658
BSW,BSW,Forest,2014,7,54,336.9726026,181.9652054,0.618219579
BSW,BSW,Forest,2014,7,52,134.589649,69.98661747,0.102415882
BSW,BSW,Forest,2014,7,53,200.7163369,106.3796585,0.223479096
BSW,BSW,Forest,2014,7,60,163.3021074,97.98126445,0.130671134
BSW,BSW,Forest,2014,7,56,129.9751467,72.78608217,0.088691079
BSW,BSW,Forest,2014,7,61,174.3928829,106.3796585,0.146580099
BSW,BSW,Forest,2014,8,50,151.1710937,75.58554686,0.134373874
BSW,BSW,Forest,2014,8,53,179.5883014,95.18179975,0.178907088
BSW,BSW,Forest,2014,8,47,285.9027777,134.3743055,0.511312279
BSW,BSW,Forest,2014,8,58,202.7198575,117.5775173,0.208310865
BSW,BSW,Forest,2014,8,68,205.8429925,139.9732349,0.183193724
BSW,BSW,Forest,2014,8,54,181.446786,97.98126445,0.179247097
BSW,BSW,Forest,2014,8,70,195.9625289,137.1737702,0.161285513
BSW,BSW,Forest,2014,8,56,159.9694114,89.58287036,0.134348616
BSW,BSW,Forest,2014,8,50,212.7593171,106.3796585,0.266167179
BSW,BSW,Forest,2014,8,56,164.9684555,92.38233506,0.142876604
BSW,BSW,Forest,2014,9,50,111.9785879,55.98929397,0.07373052
BSW,BSW,Forest,2014,9,57,171.8969552,97.98126445,0.152408379
BSW,BSW,Forest,2014,9,56,209.9598524,117.5775173,0.231436483
BSW,BSW,Forest,2014,9,58,173.7598778,100.7807292,0.153044717
BSW,BSW,Forest,2014,9,68,226.4272918,153.9705584,0.221664406
BSW,BSW,Forest,2014,9,54,233.2887249,125.9759114,0.296306425
BSW,BSW,Forest,2014,9,68,181.1418334,123.1764467,0.14186522
BSW,BSW,Forest,2014,9,62,171.5800944,106.3796585,0.139601295
BSW,BSW,Forest,2014,9,60,191.2967544,114.7780526,0.179312796
BSW,BSW,Forest,2014,9,63,191.0745747,120.376982,0.170377634
BSW,BSW,Forest,2014,10,42,179.9655878,75.58554686,0.226713289
BSW,BSW,Forest,2014,10,43,236.3269036,101.6205686,0.381860911
BSW,BSW,Forest,2014,10,48,204.1276343,97.98126445,0.255217058
BSW,BSW,Forest,2014,10,58,183.4132044,106.3796585,0.170522046
BSW,BSW,Forest,2014,10,62,203.1869539,125.9759114,0.195770514
BSW,BSW,Forest,2014,10,54,155.5258166,83.98394096,0.131691745
BSW,BSW,Forest,2014,10,61,174.3928829,106.3796585,0.146580099
BSW,BSW,Forest,2014,10,61,160.6250237,97.98126445,0.12434946
BSW,BSW,Forest,2014,10,56,189.963676,106.3796585,0.189452541
BSW,BSW,Forest,2014,10,62,171.5800944,106.3796585,0.139601295
BSW,BSW,Forest,2014,11,51,164.674394,83.98394096,0.156325311
BSW,BSW,Forest,2014,11,63,173.3001956,109.1791232,0.140153803
BSW,BSW,Forest,2014,11,41,150.215179,61.58822337,0.161804693
BSW,BSW,Forest,2014,11,48,163.3021074,78.38501156,0.163338917
BSW,BSW,Forest,2014,11,60,186.6309799,111.9785879,0.170672501
BSW,BSW,Forest,2014,11,56,174.9665437,97.98126445,0.16071978
BSW,BSW,Forest,2014,11,61,174.3928829,106.3796585,0.146580099
BSW,BSW,Forest,2014,11,64,183.7148709,117.5775173,0.155044363
BSW,BSW,Forest,2014,11,58,168.9332146,97.98126445,0.144660323
BSW,BSW,Forest,2014,11,58,144.7998982,83.98394096,0.106281053
BSW,BSW,Forest,2015,1,54,119.2364594,64.38768807,0.077405481
BSW,BSW,Forest,2015,1,62,234.7938134,145.5721643,0.261414059
BSW,BSW,Forest,2015,1,60,107.3128134,64.38768807,0.056428596
BSW,BSW,Forest,2015,1,62,216.7327509,134.3743055,0.22274334
BSW,BSW,Forest,2015,1,54,155.5258166,83.98394096,0.131691745
BSW,BSW,Forest,2015,1,60,186.6309799,111.9785879,0.170672501
BSW,BSW,Forest,2015,1,66,76.34903724,50.39036458,0.025966327
BSW,BSW,Forest,2015,1,42,166.6348035,69.98661747,0.194370104
BSW,BSW,Forest,2015,1,54,181.446786,97.98126445,0.179247097
BSW,BSW,Forest,2015,1,56,229.9560288,128.7753761,0.27761882
BSW,BSW,Forest,2015,2,50,134.3743055,67.18715277,0.106171949
BSW,BSW,Forest,2015,2,64,183.7148709,117.5775173,0.155044363
BSW,BSW,Forest,2015,2,64,192.463198,123.1764467,0.170162067
BSW,BSW,Forest,2015,2,62,225.7632822,139.9732349,0.241691992
BSW,BSW,Forest,2015,2,56,179.9655878,100.7807292,0.170034967
BSW,BSW,Forest,2015,2,58,241.3331637,139.9732349,0.295225148
BSW,BSW,Forest,2015,2,37,151.3224161,55.98929397,0.181950034
BSW,BSW,Forest,2015,2,58,212.373184,123.1764467,0.228622355
BSW,BSW,Forest,2015,2,52,188.4255086,97.98126445,0.200735128
BSW,BSW,Forest,2015,2,65,193.8090945,125.9759114,0.169895658
BSW,BSW,Forest,2015,3,62,108.3663754,67.18715277,0.055685835
BSW,BSW,Forest,2015,3,59,170.8147952,100.7807292,0.145393934
BSW,BSW,Forest,2015,3,62,216.7327509,134.3743055,0.22274334
BSW,BSW,Forest,2015,3,63,217.7361432,137.1737702,0.221242131
BSW,BSW,Forest,2015,3,54,194.4072707,104.9799262,0.205768351
BSW,BSW,Forest,2015,3,51,241.5224446,123.1764467,0.336273114
BSW,BSW,Forest,2015,3,52,161.5075788,83.98394096,0.147478869
BSW,BSW,Forest,2015,3,43,182.2907246,78.38501156,0.227199838
BSW,BSW,Forest,2015,3,64,183.7148709,117.5775173,0.155044363
BSW,BSW,Forest,2015,3,53,184.8703103,97.98126445,0.189585798
BSW,BSW,Forest,2015,4,67,175.4888319,117.5775173,0.135136135
BSW,BSW,Forest,2015,4,55,183.2376894,100.7807292,0.179479253
BSW,BSW,Forest,2015,4,60,167.9678819,100.7807292,0.138244726
BSW,BSW,Forest,2015,4,62,270.9159386,167.9678819,0.348036469
BSW,BSW,Forest,2015,4,58,180.9998728,104.9799262,0.166064146
BSW,BSW,Forest,2015,4,58,217.1998473,125.9759114,0.23913237
BSW,BSW,Forest,2015,4,43,162.7595755,69.98661747,0.18112232
BSW,BSW,Forest,2015,4,52,166.8911647,86.78340566,0.15747466
BSW,BSW,Forest,2015,4,62,162.5495631,100.7807292,0.125293129
BSW,BSW,Forest,2015,4,52,183.0419226,95.18179975,0.189428415
BSW,BSW,Forest,2015,5,58,86.87993892,50.39036458,0.038261179
BSW,BSW,Forest,2015,5,60,111.9785879,67.18715277,0.0614421
BSW,BSW,Forest,2015,5,58,164.1065513,95.18179975,0.136512108
BSW,BSW,Forest,2015,5,64,201.2115252,128.7753761,0.18598292
BSW,BSW,Forest,2015,5,38,147.3402473,55.98929397,0.167960254
BSW,BSW,Forest,2015,5,50,223.9571759,111.9785879,0.294922082
BSW,BSW,Forest,2015,5,52,172.2747507,89.58287036,0.16779818
BSW,BSW,Forest,2015,5,41,191.182955,78.38501156,0.262096857
BSW,BSW,Forest,2015,5,63,186.6309799,117.5775173,0.162545239
BSW,BSW,Forest,2015,5,52,188.4255086,97.98126445,0.200735128
BSW,BSW,Forest,2015,6,60,102.647039,61.58822337,0.051628432
BSW,BSW,Forest,2015,6,59,170.8147952,100.7807292,0.145393934
BSW,BSW,Forest,2015,6,64,174.9665437,111.9785879,0.140629807
BSW,BSW,Forest,2015,6,64,209.9598524,134.3743055,0.202506923
BSW,BSW,Forest,2015,6,50,179.1657407,89.58287036,0.188750132
BSW,BSW,Forest,2015,6,56,179.9655878,100.7807292,0.170034967
BSW,BSW,Forest,2015,6,43,149.7388095,64.38768807,0.153301931
BSW,BSW,Forest,2015,6,42,179.9655878,75.58554686,0.226713289
BSW,BSW,Forest,2015,6,62,164.807196,102.1804615,0.128797663
BSW,BSW,Forest,2015,6,52,172.2747507,89.58287036,0.16779818
BSW,BSW,Forest,2015,7,46,170.402199,78.38501156,0.185583726
BSW,BSW,Forest,2015,7,60,186.6309799,111.9785879,0.170672501
BSW,BSW,Forest,2015,7,64,166.2182165,106.3796585,0.126918401
BSW,BSW,Forest,2015,7,50,167.9678819,83.98394096,0.165893671
BSW,BSW,Forest,2015,7,52,215.3434384,111.9785879,0.262184657
BSW,BSW,Forest,2015,7,57,221.0103709,125.9759114,0.251940381
BSW,BSW,Forest,2015,7,40,153.9705584,61.58822337,0.174245957
BSW,BSW,Forest,2015,7,47,166.7766203,78.38501156,0.173988206
BSW,BSW,Forest,2015,7,66,152.6980745,100.7807292,0.103865309
BSW,BSW,Forest,2015,7,52,183.0419226,95.18179975,0.189428415
BSW,BSW,Forest,2015,8,62,99.33584415,61.58822337,0.04679157
BSW,BSW,Forest,2015,8,53,116.204195,61.58822337,0.074905736
BSW,BSW,Forest,2015,8,62,162.5495631,100.7807292,0.125293129
BSW,BSW,Forest,2015,8,54,222.9203371,120.376982,0.270553373
BSW,BSW,Forest,2015,8,57,196.4536631,111.9785879,0.199064005
BSW,BSW,Forest,2015,8,52,215.3434384,111.9785879,0.262184657
BSW,BSW,Forest,2015,8,54,176.2625921,95.18179975,0.16915073
BSW,BSW,Forest,2015,8,41,184.3549924,75.58554686,0.243709961
BSW,BSW,Forest,2015,8,66,150.5772679,99.3809968,0.101000197
BSW,BSW,Forest,2015,8,51,175.652687,89.58287036,0.177863465
BSW,BSW,Forest,2015,9,59,66.4279759,39.19250578,0.021988589
BSW,BSW,Forest,2015,9,55,152.6980745,83.98394096,0.12463837
BSW,BSW,Forest,2015,9,62,176.0953601,109.1791232,0.147045408
BSW,BSW,Forest,2015,9,62,189.641157,117.5775173,0.17053787
BSW,BSW,Forest,2015,9,60,186.6309799,111.9785879,0.170672501
BSW,BSW,Forest,2015,9,67,208.915276,139.9732349,0.191519466
BSW,BSW,Forest,2015,9,38,147.3402473,55.98929397,0.167960254
BSW,BSW,Forest,2015,9,46,152.1448206,69.98661747,0.14794621
BSW,BSW,Forest,2015,9,57,137.5175641,78.38501156,0.097541362
BSW,BSW,Forest,2015,9,50,167.9678819,83.98394096,0.165893671
BSW,BSW,Forest,2015,10,58,115.8399186,67.18715277,0.068019874
BSW,BSW,Forest,2015,10,60,177.2994309,106.3796585,0.154031932
BSW,BSW,Forest,2015,10,62,153.5190319,95.18179975,0.111758377
BSW,BSW,Forest,2015,10,66,195.1142063,128.7753761,0.169582556
BSW,BSW,Forest,2015,10,61,206.5178876,125.9759114,0.205557271
BSW,BSW,Forest,2015,10,65,206.7297008,134.3743055,0.193303504
BSW,BSW,Forest,2015,10,46,152.1448206,69.98661747,0.14794621
BSW,BSW,Forest,2015,10,40,195.9625289,78.38501156,0.282249649
BSW,BSW,Forest,2015,10,52,188.4255086,97.98126445,0.200735128
BSW,BSW,Forest,2015,10,60,188.9638672,113.3783203,0.174965981
BSW,BSW,Forest,2015,11,60,93.31548996,55.98929397,0.042668125
BSW,BSW,Forest,2015,11,58,173.7598778,100.7807292,0.153044717
BSW,BSW,Forest,2015,11,68,172.9081137,117.5775173,0.129261492
BSW,BSW,Forest,2015,11,60,181.9652054,109.1791232,0.162245546
BSW,BSW,Forest,2015,11,64,174.9665437,111.9785879,0.140629807
BSW,BSW,Forest,2015,11,46,158.2306134,72.78608217,0.160018621
BSW,BSW,Forest,2015,11,52,161.5075788,83.98394096,0.147478869
BSW,BSW,Forest,2015,11,62,173.8377273,107.7793909,0.143299182
BSW,BSW,Forest,2015,11,49,182.8221844,89.58287036,0.200543707
BSW,BSW,Forest,2016,1.1,51,170.1635405,86.78340566,0.166920694
BSW,BSW,Forest,2016,1.1,43,182.2907246,78.38501156,0.227199838
BSW,BSW,Forest,2016,1.2,42,153.3040192,64.38768807,0.164514856
BSW,BSW,Forest,2016,1.2,50,179.1657407,89.58287036,0.188750132
BSW,BSW,Forest,2016,1.3,44,139.9732349,61.58822337,0.130913566
BSW,BSW,Forest,2016,1.3,50,156.7700231,78.38501156,0.14451182
BSW,BSW,Forest,2016,1.4,44,152.6980745,67.18715277,0.155797963
BSW,BSW,Forest,2016,1.4,50,162.3689525,81.18447626,0.155018419
BSW,BSW,Forest,2016,1.5,48,157.4698893,75.58554686,0.151880192
BSW,BSW,Forest,2016,1.5,43,169.2699585,72.78608217,0.195901901
BSW,BSW,Forest,2016,1.6,42,153.3040192,64.38768807,0.164514856
BSW,BSW,Forest,2016,1.6,48,174.9665437,83.98394096,0.18750641
BSW,BSW,Forest,2016,1.7,48,128.3087987,61.58822337,0.10083678
BSW,BSW,Forest,2016,1.7,44,152.6980745,67.18715277,0.155797963
BSW,BSW,Forest,2016,2.1,57,127.694881,72.78608217,0.084104542
BSW,BSW,Forest,2016,2.1,60,130.6416859,78.38501156,0.083629526
BSW,BSW,Forest,2016,2.2,46,121.7158565,55.98929397,0.094685574
BSW,BSW,Forest,2016,2.2,56,144.972279,81.18447626,0.110339049
BSW,BSW,Forest,2016,2.3,53,163.7422748,86.78340566,0.148728124
BSW,BSW,Forest,2016,2.3,40,181.9652054,72.78608217,0.243368319
BSW,BSW,Forest,2016,2.4,52,150.7404069,78.38501156,0.128470482
BSW,BSW,Forest,2016,2.4,52,161.5075788,83.98394096,0.147478869
BSW,BSW,Forest,2016,2.5,60,135.3074604,81.18447626,0.089709733
BSW,BSW,Forest,2016,2.5,55,147.6081387,81.18447626,0.116467633
BSW,BSW,Forest,2016,2.6,56,119.9770585,67.18715277,0.075571096
BSW,BSW,Forest,2016,2.6,53,153.1782571,81.18447626,0.130156454
BSW,BSW,Forest,2016,2.7,49,125.6902518,61.58822337,0.094788236
BSW,BSW,Forest,2016,2.7,62,135.4579693,83.98394096,0.087009117
BSW,BSW,Forest,2016,3.1,47,163.7984664,76.98527921,0.167829822
BSW,BSW,Forest,2016,3.1,54,207.3677555,111.9785879,0.234118657
BSW,BSW,Forest,2016,3.2,52,142.6650279,74.18581451,0.115074485
BSW,BSW,Forest,2016,3.2,46,152.1448206,69.98661747,0.14794621
BSW,BSW,Forest,2016,3.3,45,143.0837513,64.38768807,0.133756671
BSW,BSW,Forest,2016,3.3,54,152.9337196,82.58420861,0.127338601
BSW,BSW,Forest,2016,3.4,44,139.9732349,61.58822337,0.130913566
BSW,BSW,Forest,2016,3.4,52,153.4321998,79.78474391,0.13309968
BSW,BSW,Forest,2016,3.5,56,127.4756247,71.38634982,0.085312683
BSW,BSW,Forest,2016,3.5,47,148.9076967,69.98661747,0.138702333
BSW,BSW,Forest,2016,3.6,56,122.4765806,68.58688512,0.078752692
BSW,BSW,Forest,2016,3.6,50,162.3689525,81.18447626,0.155018419
BSW,BSW,Forest,2016,3.7,52,150.7404069,78.38501156,0.128470482
BSW,BSW,Forest,2016,3.7,45,180.4099472,81.18447626,0.212645294
BSW,BSW,Forest,2016,4.1,49,125.6902518,61.58822337,0.094788236
BSW,BSW,Forest,2016,4.1,32,139.9732349,44.79143518,0.180006153
BSW,BSW,Forest,2016,4.2,60,135.3074604,81.18447626,0.089709733
BSW,BSW,Forest,2016,4.2,51,159.1852476,81.18447626,0.146077319
BSW,BSW,Forest,2016,4.3,50,151.1710937,75.58554686,0.134373874
BSW,BSW,Forest,2016,4.3,38,162.074272,61.58822337,0.203231907
BSW,BSW,Forest,2016,4.4,43,117.1868944,50.39036458,0.093893811
BSW,BSW,Forest,2016,4.4,44,159.0604942,69.98661747,0.169051609
BSW,BSW,Forest,2016,4.5,37,181.5868994,67.18715277,0.262008049
BSW,BSW,Forest,2016,4.5,50,184.7646701,92.38233506,0.200731342
BSW,BSW,Forest,2016,4.6,33,144.2148481,47.59089988,0.185290582
BSW,BSW,Forest,2016,4.6,51,148.2069546,75.58554686,0.126623502
BSW,BSW,Forest,2016,4.7,52,156.1239928,81.18447626,0.13781081
BSW,BSW,Forest,2016,4.7,48,186.6309799,89.58287036,0.213340626
BSW,BSW,Forest,2016,5.1,40,139.9732349,55.98929397,0.144004923
BSW,BSW,Forest,2016,5.1,48,145.8054531,69.98661747,0.130212785
BSW,BSW,Forest,2016,5.2,39,107.6717192,41.99197048,0.087394886
BSW,BSW,Forest,2016,5.2,50,139.9732349,69.98661747,0.115203938
BSW,BSW,Forest,2016,5.3,50,139.9732349,69.98661747,0.115203938
BSW,BSW,Forest,2016,5.3,48,145.8054531,69.98661747,0.130212785
BSW,BSW,Forest,2016,5.4,46,91.28689235,41.99197048,0.053260636
BSW,BSW,Forest,2016,5.4,48,151.6376712,72.78608217,0.140838148
BSW,BSW,Forest,2016,5.5,50,106.3796585,53.18982927,0.066541795
BSW,BSW,Forest,2016,5.5,49,142.8298316,69.98661747,0.122402165
BSW,BSW,Forest,2016,5.6,48,151.6376712,72.78608217,0.140838148
BSW,BSW,Forest,2016,5.6,51,164.674394,83.98394096,0.156325311
BSW,BSW,Forest,2016,5.7,50,151.1710937,75.58554686,0.134373874
BSW,BSW,Forest,2016,5.7,44,159.0604942,69.98661747,0.169051609
BSW-1,BSW,Forest,2017,1,76,187.8588153,142.7726996,0.136520194
BSW1,BSW,Forest,2017,1,69,178.5165895,123.1764467,0.135786127
BSW1,BSW,Forest,2017,1,78,193.8090945,151.1710937,0.141579715
BSW1,BSW,Forest,2017,1,76,169.4412844,128.7753761,0.111063718
BSW2,BSW,Forest,2017,1,76,173.1247906,131.5748408,0.115945063
BSW-1,BSW,Forest,2017,2,78,183.0419226,142.7726996,0.12628561
BSW1,BSW,Forest,2017,2,59,265.7119036,156.7700231,0.351817421
BSW1,BSW,Forest,2017,2,76,184.1753091,139.9732349,0.131218948
BSW1,BSW,Forest,2017,2,73,172.5697417,125.9759114,0.119937162
BSW2,BSW,Forest,2017,2,78,170.480222,132.9745732,0.109547061
BSW-1,BSW,Forest,2017,3,78,147.1513495,114.7780526,0.081617113
BSW1,BSW,Forest,2017,3,54,264.3938882,142.7726996,0.380589142
BSW1,BSW,Forest,2017,3,78,154.3294642,120.376982,0.089773969
BSW1,BSW,Forest,2017,3,75,160.5026427,120.376982,0.100983505
BSW2,BSW,Forest,2017,3,80,171.4672128,137.1737702,0.108048694
BSW-1,BSW,Forest,2017,4,72,116.6443624,83.98394096,0.055557455
BSW1,BSW,Forest,2017,4,86,156.2491925,134.3743055,0.083461165
BSW1,BSW,Forest,2017,4,82,170.699067,139.9732349,0.104471005
BSW1,BSW,Forest,2017,4,76,176.8082968,134.3743055,0.120931383
BSW2,BSW,Forest,2017,4,98,159.9694114,156.7700231,0.076770638
BSW-1,BSW,Forest,2017,5,72,136.0850895,97.98126445,0.075619869
BSW1,BSW,Forest,2017,5,72,202.1835616,145.5721643,0.166919286
BSW1,BSW,Forest,2017,5,68,177.0249736,120.376982,0.135490078
BSW1,BSW,Forest,2017,5,80,174.9665437,139.9732349,0.112503846
BSW2,BSW,Forest,2017,5,85,200.9027607,170.7673466,0.139604756
BSW-1,BSW,Forest,2017,6,74,151.3224161,111.9785879,0.090975017
BSW1,BSW,Forest,2017,6,66,216.3222722,142.7726996,0.208451904
BSW1,BSW,Forest,2017,6,67,183.8454429,123.1764467,0.148312674
BSW1,BSW,Forest,2017,6,82,150.215179,123.1764467,0.080902346
BSW2,BSW,Forest,2017,6,91,184.58009,167.9678819,0.110071693
BSW-1,BSW,Forest,2017,7,72,145.8054531,104.9799262,0.086808523
BSW1,BSW,Forest,2017,7,70,163.9686466,114.7780526,0.112920012
BSW1,BSW,Forest,2017,7,72,171.0783983,123.1764467,0.119510258
BSW1,BSW,Forest,2017,7,76,147.3402473,111.9785879,0.083980127
BSW2,BSW,Forest,2017,7,82,184.3549924,151.1710937,0.12185498
BSW-1,BSW,Forest,2017,8,80,174.9665437,139.9732349,0.112503846
BSW1,BSW,Forest,2017,8,65,198.1159633,128.7753761,0.177530475
BSW1,BSW,Forest,2017,8,70,183.9648231,128.7753761,0.142140836
BSW1,BSW,Forest,2017,8,84,173.3001956,145.5721643,0.105115352
BSW2,BSW,Forest,2017,8,78,190.2200372,148.371629,0.136384574
BSW-1,BSW,Forest,2017,9,78,143.5622922,111.9785879,0.077684343
BSW1,BSW,Forest,2017,9,80,164.468551,131.5748408,0.099408398
BSW1,BSW,Forest,2017,9,62,144.4885006,89.58287036,0.09899704
BSW1,BSW,Forest,2017,9,64,148.7215621,95.18179975,0.101605036
BSW2,BSW,Forest,2017,9,96,198.2954162,190.3635995,0.120420783
BSW-1,BSW,Forest,2017,10,80,174.9665437,139.9732349,0.112503846
BSW1,BSW,Forest,2017,10,80,192.463198,153.9705584,0.136129654
BSW1,BSW,Forest,2017,10,74,94.57651009,69.98661747,0.035537116
BSW1,BSW,Forest,2017,10,77,83.62037412,64.38768807,0.026698128
BSW2,BSW,Forest,2017,10,94,142.9513889,134.3743055,0.063914035
BSW-1,BSW,Forest,2017,11,80,174.9665437,139.9732349,0.112503846
BSW1,BSW,Forest,2017,11,76,187.8588153,142.7726996,0.136520194
BSW1,BSW,Forest,2017,11,63,182.1873852,114.7780526,0.154897135
BSW1,BSW,Forest,2017,11,84,116.6443624,97.98126445,0.047620676
BSW2,BSW,Forest,2017,11,68,185.2586933,125.9759114,0.148386917
BSW-1,BSW,Forest,2017,12,78,179.4528653,139.9732349,0.121381786
BSW1,BSW,Forest,2017,12,74,211.8513826,156.7700231,0.178311033
BSW1,BSW,Forest,2017,12,88,165.422914,145.5721643,0.09142311
BSW1,BSW,Forest,2017,12,82,167.2850857,137.1737702,0.100333953
BSW2,BSW,Forest,2017,12,74,200.5022014,148.371629,0.159718014
BSW-1,BSW,Forest,2017,13,78,179.4528653,139.9732349,0.121381786
BSW1,BSW,Forest,2017,13,84,169.9674996,142.7726996,0.101111328
BSW1,BSW,Forest,2017,13,95,203.3295413,193.1630642,0.127945403
BSW1,BSW,Forest,2017,13,82,129.7312909,106.3796585,0.060342453
BSW2,BSW,Forest,2017,13,73,187.9092743,137.1737702,0.142206976
BSW-1,BSW,Forest,2017,14,78,179.4528653,139.9732349,0.121381786
BSW1,BSW,Forest,2017,14,85,184.4353213,156.7700231,0.117656682
BSW1,BSW,Forest,2017,14,84,176.6328917,148.371629,0.109197125
BSW-1,BSW,Forest,2017,15,78,179.4528653,139.9732349,0.121381786
BSW1,BSW,Forest,2017,15,66,161.1813008,106.3796585,0.11572647
BSW1,BSW,Forest,2017,15,54,228.104531,123.1764467,0.283283575
BSW-1,BSW,Forest,2017,16,78,143.5622922,111.9785879,0.077684343
BSW1,BSW,Forest,2017,16,56,169.9674996,95.18179975,0.151666992
BSW1,BSW,Forest,2017,16,62,171.5800944,106.3796585,0.139601295
BSW-1,BSW,Forest,2017,17,76,184.1753091,139.9732349,0.131218948
BSW1,BSW,Forest,2017,17,72,174.9665437,125.9759114,0.125004273
BSW1,BSW,Forest,2017,17,64,126.8507442,81.18447626,0.073918543
BSW-1,BSW,Forest,2017,18,74,179.6953692,132.9745732,0.128288989
BSW1,BSW,Forest,2017,18,50,151.1710937,75.58554686,0.134373874
BSW1,BSW,Forest,2017,18,80,192.463198,153.9705584,0.136129654
BSW-1,BSW,Forest,2017,19,74,179.6953692,132.9745732,0.128288989
BSW1,BSW,Forest,2017,19,101,155.2178447,156.7700231,0.070130874
BSW1,BSW,Forest,2017,19,80,146.9718967,117.5775173,0.079382714
BSW-1,BSW,Forest,2017,20,78,179.4528653,139.9732349,0.121381786
BSW1,BSW,Forest,2017,20,86,175.7803415,151.1710937,0.105630537
BSW1,BSW,Forest,2017,20,85,200.9027607,170.7673466,0.139604756
BSW-1,BSW,Forest,2017,21,74,179.6953692,132.9745732,0.128288989
BSW1,BSW,Forest,2017,21,82,174.1130483,142.7726996,0.108691634
BSW1,BSW,Forest,2017,21,84,179.9655878,151.1710937,0.113356645
BSW-1,BSW,Forest,2017,22,80,183.7148709,146.9718967,0.12403549
BSW1,BSW,Forest,2017,22,86,162.7595755,139.9732349,0.09056116
