location,site,type,year,sample.no,depth,density,swe,htc
Mary Lake: Forest,MLK,forest,2012,2,73,264.6069373,193.1630642,0.281985594
Mary Lake: Forest,MLK,forest,2012,3,76,239.4279019,181.9652054,0.221760023
Mary Lake: Forest,MLK,forest,2012,4,74,245.8989262,181.9652054,0.240230904
Mary Lake: Forest,MLK,forest,2012,5,63,257.7284961,162.3689525,0.309978563
Mary Lake: Forest,MLK,forest,2012,6,77,265.4037961,204.360923,0.268949577
Mary Lake: Forest,MLK,forest,2012,7,76,250.4784204,190.3635995,0.242702567
Mary Lake: Forest,MLK,forest,2012,8,65,275.6396011,179.1657407,0.343650673
Mary Lake: Forest,MLK,forest,2012,9,52,236.8777822,123.1764467,0.317243435
Mary Lake: Forest,MLK,forest,2012,10,68,275.82961,187.5641348,0.328942651
Mary Lake: Forest,MLK,forest,2012,11,60,242.6202739,145.5721643,0.288436527
Mary Lake: Forest,MLK,forest,2012,12,51,241.5224446,123.1764467,0.336273114
Mary Lake: Forest,MLK,forest,2012,13,64,249.3273247,159.5694878,0.285566403
Mary Lake: Forest,MLK,forest,2012,14,62,221.2480165,137.1737702,0.232120989
Mary Lake: Forest,MLK,forest,2012,15,43,195.3114906,83.98394096,0.26081614
Mary Lake: Forest,MLK,forest,2012,16,39,215.3434384,83.98394096,0.349579542
Mary Lake: Forest,MLK,forest,2012,17,52,209.9598524,109.1791232,0.249239289
Mary Lake: Forest,MLK,forest,2012,18,50,235.1550347,117.5775173,0.325151595
Mary Lake: Forest,MLK,forest,2012,19,58,241.3331637,139.9732349,0.295225148
Mary Lake: Forest,MLK,forest,2012,20,66,258.738404,170.7673466,0.298212048
Mary Lake: Forest,MLK,forest,2012,21,71,283.8893779,201.5614583,0.333723867
Mary Lake: Forest,MLK,forest,2012,22,75,265.0159915,198.7619936,0.275315225
Mary Lake: Forest,MLK,forest,2012,23,72,252.729452,181.9652054,0.260811385
Mary Lake: Forest,MLK,forest,2012,24,70,255.9510582,179.1657407,0.275145966
Mary Lake: Forest,MLK,forest,2012,25,63,239.954117,151.1710937,0.268697232
Mary Lake: Forest,MLK,forest,2012,26,66,262.9800171,173.5668113,0.308069635
Mary Lake: Forest,MLK,forest,2012,27,63,257.7284961,162.3689525,0.309978563
Mary Lake: Forest,MLK,forest,2012,28,63,271.0592803,170.7673466,0.342874623
Mary Lake: Forest,MLK,forest,2012,29,55,249.406855,137.1737702,0.332507475
Mary Lake: Forest,MLK,forest,2012,30,59,227.7530602,134.3743055,0.258478105
Mary Lake: Forest,MLK,forest,2012,31,55,223.9571759,123.1764467,0.268110983
Mary Lake: Forest,MLK,forest,2012,32,58,231.6798371,134.3743055,0.272079497
Mary Lake: Forest,MLK,forest,2012,33,53,227.1263812,120.376982,0.286158482
Owl: Coastal Beach Ridge,OBR,beach,2012,1,35,255.9510582,89.58287036,0.550291931
Owl: Coastal Beach Ridge,OBR,beach,2012,2,30,242.6202739,72.78608217,0.576873054
Owl: Coastal Beach Ridge,OBR,beach,2012,3,32,279.9464699,89.58287036,0.720024614
Owl: Coastal Beach Ridge,OBR,beach,2012,4,27,352.5251843,95.18179975,1.353205838
Owl: Coastal Beach Ridge,OBR,beach,2012,5,29,250.9864902,72.78608217,0.63863104
Owl: Coastal Beach Ridge,OBR,beach,2012,6,33,271.4632435,89.58287036,0.656531334
Owl: Coastal Beach Ridge,OBR,beach,2012,7,35,279.9464699,97.98126445,0.658308218
Owl: Coastal Beach Ridge,OBR,beach,2012,8,34,255.2453108,86.78340566,0.563357341
Owl: Coastal Beach Ridge,OBR,beach,2012,9,28,229.9560288,64.38768807,0.55523764
Owl: Coastal Beach Ridge,OBR,beach,2012,10,40,265.9491464,106.3796585,0.519857771
Owl: Coastal Beach Ridge,OBR,beach,2012,11,38,279.9464699,106.3796585,0.606336517
Owl: Coastal Beach Ridge,OBR,beach,2012,12,39,287.1245845,111.9785879,0.621474742
Owl: Coastal Beach Ridge,OBR,beach,2012,13,37,226.9836242,83.98394096,0.409387576
Owl: Coastal Beach Ridge,OBR,beach,2012,14,43,260.4153208,111.9785879,0.463673139
Owl: Coastal Beach Ridge,OBR,beach,2012,15,46,292.1180555,134.3743055,0.545388908
Owl: Coastal Beach Ridge,OBR,beach,2012,16,46,298.2038483,137.1737702,0.56835016
Owl: Coastal Beach Ridge,OBR,beach,2012,17,43,292.9672359,125.9759114,0.586836316
Owl: Coastal Beach Ridge,OBR,beach,2012,18,39,330.1932722,128.7753761,0.821900346
Owl: Coastal Beach Ridge,OBR,beach,2012,19,33,364.7787335,120.376982,1.185475035
Owl: Coastal Beach Ridge,OBR,beach,2012,20,34,345.8162275,117.5775173,1.034091935
Owl: Coastal Beach Ridge,OBR,beach,2012,21,34,271.7127502,92.38233506,0.63839349
Owl: Coastal Beach Ridge,OBR,beach,2012,22,37,264.8142283,97.98126445,0.557221978
Owl: Coastal Beach Ridge,OBR,beach,2012,23,50,279.9464699,139.9732349,0.460815753
Owl: Coastal Beach Ridge,OBR,beach,2012,24,51,290.9247628,148.371629,0.487908666
Owl: Coastal Beach Ridge,OBR,beach,2012,25,40,279.9464699,111.9785879,0.576019691
Owl: Coastal Beach Ridge,OBR,beach,2012,26,38,265.2124451,100.7807292,0.544191223
Owl: Coastal Beach Ridge,OBR,beach,2012,27,45,236.3992412,106.3796585,0.365112728
Owl: Coastal Beach Ridge,OBR,beach,2012,28,42,279.9464699,117.5775173,0.548590182
Owl: Coastal Beach Ridge,OBR,beach,2012,29,46,304.2896412,139.9732349,0.591784839
Owl: Coastal Beach Ridge,OBR,beach,2012,30,47,285.9027777,134.3743055,0.511312279
Owl: Coastal Beach Ridge,OBR,beach,2012,31,49,302.7992429,148.371629,0.550124289
Owl: Coastal Beach Ridge,OBR,beach,2012,32,49,297.0860497,145.5721643,0.529560725
Owl: Coastal Beach Ridge,OBR,beach,2012,33,45,248.8413065,111.9785879,0.40455704
Owl: Coastal Fen,OCF,fen,2012,1,44,139.9732349,61.58822337,0.130913566
Owl: Coastal Fen,OCF,fen,2012,2,44,178.1477536,78.38501156,0.212058339
Owl: Coastal Fen,OCF,fen,2012,3,36,178.8546891,64.38768807,0.261243498
Owl: Coastal Fen,OCF,fen,2012,4,35,167.9678819,58.78875867,0.236990959
Owl: Coastal Fen,OCF,fen,2012,5,39,193.8090945,75.58554686,0.283159429
Owl: Coastal Fen,OCF,fen,2012,6,49,194.2485709,95.18179975,0.226395044
Owl: Coastal Fen,OCF,fen,2012,7,50,123.1764467,61.58822337,0.08921393
Owl: Coastal Fen,OCF,fen,2012,8,49,217.101344,106.3796585,0.282797961
Owl: Coastal Fen,OCF,fen,2012,9,42,199.9617642,83.98394096,0.27989295
Owl: Coastal Fen,OCF,fen,2012,10,28,249.9522052,69.98661747,0.655999101
Owl: Coastal Fen,OCF,fen,2012,11,26,247.6449541,64.38768807,0.693478417
Owl: Coastal Fen,OCF,fen,2012,12,21,293.2772541,61.58822337,1.204161669
Owl: Coastal Fen,OCF,fen,2012,13,20,251.9518229,50.39036458,0.933151899
Owl: Coastal Fen,OCF,fen,2012,14,29,212.373184,61.58822337,0.457244709
Owl: Coastal Fen,OCF,fen,2012,15,29,212.373184,61.58822337,0.457244709
Owl: Coastal Fen,OCF,fen,2012,16,30,186.6309799,55.98929397,0.341345002
Owl: Coastal Fen,OCF,fen,2012,17,37,242.1158658,89.58287036,0.465792086
Owl: Coastal Fen,OCF,fen,2012,18,42,253.2849013,106.3796585,0.449072689
Owl: Coastal Fen,OCF,fen,2012,19,48,186.6309799,89.58287036,0.213340626
Owl: Coastal Fen,OCF,fen,2012,20,41,191.182955,78.38501156,0.262096857
Owl: Coastal Fen,OCF,fen,2012,21,35,151.9709408,53.18982927,0.193999401
Owl: Coastal Fen,OCF,fen,2012,22,40,223.9571759,89.58287036,0.368652602
Owl: Coastal Fen,OCF,fen,2012,23,37,204.2852618,75.58554686,0.331603936
Owl: Coastal Fen,OCF,fen,2012,24,41,218.4948058,89.58287036,0.342330589
Owl: Coastal Fen,OCF,fen,2012,25,38,221.0103709,83.98394096,0.377910571
Owl: Coastal Fen,OCF,fen,2012,26,38,213.6433586,81.18447626,0.353136434
Owl: Coastal Fen,OCF,fen,2012,27,34,181.1418334,61.58822337,0.28373044
Owl: Coastal Fen,OCF,fen,2012,28,37,181.5868994,67.18715277,0.262008049
Owl: Coastal Fen,OCF,fen,2012,29,41,259.4625818,106.3796585,0.48273962
Owl: Coastal Fen,OCF,fen,2012,30,37,234.549745,86.78340566,0.437134956
Owl: Coastal Fen,OCF,fen,2012,31,44,222.6846919,97.98126445,0.331341154
Owl: Coastal Fen,OCF,fen,2012,32,38,206.2763462,78.38501156,0.329202098
Owl: Coastal Fen,OCF,fen,2012,33,40,251.9518229,100.7807292,0.46657595
Owl: Spruce Forest,OSF,forest,2012,1,39,179.4528653,69.98661747,0.242763571
Owl: Spruce Forest,OSF,forest,2012,2,51,170.1635405,86.78340566,0.166920694
Owl: Spruce Forest,OSF,forest,2012,3,47,160.8203125,75.58554686,0.161782401
Owl: Spruce Forest,OSF,forest,2012,4,45,155.5258166,69.98661747,0.158030094
Owl: Spruce Forest,OSF,forest,2012,5,39,165.0966361,64.38768807,0.205475087
Owl: Spruce Forest,OSF,forest,2012,6,45,180.4099472,81.18447626,0.212645294
Owl: Spruce Forest,OSF,forest,2012,7,50,167.9678819,83.98394096,0.165893671
Owl: Spruce Forest,OSF,forest,2012,8,48,157.4698893,75.58554686,0.151880192
Owl: Spruce Forest,OSF,forest,2012,9,48,174.9665437,83.98394096,0.18750641
Owl: Spruce Forest,OSF,forest,2012,10,42,153.3040192,64.38768807,0.164514856
Owl: Spruce Forest,OSF,forest,2012,11,37,151.3224161,55.98929397,0.181950034
Owl: Spruce Forest,OSF,forest,2012,12,48,151.6376712,72.78608217,0.140838148
Owl: Spruce Forest,OSF,forest,2012,13,49,182.8221844,89.58287036,0.200543707
Owl: Spruce Forest,OSF,forest,2012,14,44,159.0604942,69.98661747,0.169051609
Owl: Spruce Forest,OSF,forest,2012,15,42,173.3001956,72.78608217,0.210230705
Owl: Spruce Forest,OSF,forest,2012,16,38,169.4412844,64.38768807,0.222127436
Owl: Spruce Forest,OSF,forest,2012,17,41,177.5270297,72.78608217,0.225991678
Owl: Spruce Forest,OSF,forest,2012,18,45,161.7468493,72.78608217,0.170925349
Owl: Spruce Forest,OSF,forest,2012,19,48,169.1343255,81.18447626,0.175214323
Owl: Spruce Forest,OSF,forest,2012,20,48,174.9665437,83.98394096,0.18750641
Owl: Spruce Forest,OSF,forest,2012,21,33,161.1813008,53.18982927,0.231452941
Owl: Spruce Forest,OSF,forest,2012,22,37,174.0207786,64.38768807,0.24062892
Owl: Spruce Forest,OSF,forest,2012,23,49,171.3957979,83.98394096,0.176259117
Owl: Spruce Forest,OSF,forest,2012,24,47,178.6892361,83.98394096,0.199731359
Owl: Spruce Forest,OSF,forest,2012,25,49,182.8221844,89.58287036,0.200543707
Owl: Spruce Forest,OSF,forest,2012,26,46,170.402199,78.38501156,0.185583726
Owl: Spruce Forest,OSF,forest,2012,27,48,174.9665437,83.98394096,0.18750641
Owl: Spruce Forest,OSF,forest,2012,28,50,179.1657407,89.58287036,0.188750132
Owl: Spruce Forest,OSF,forest,2012,29,45,161.7468493,72.78608217,0.170925349
Owl: Spruce Forest,OSF,forest,2012,30,50,184.7646701,92.38233506,0.200731342
Owl: Spruce Forest,OSF,forest,2012,31,46,164.3164062,75.58554686,0.172564459
Owl: Spruce Forest,OSF,forest,2012,32,43,169.2699585,72.78608217,0.195901901
Owl: Spruce Forest,OSF,forest,2012,33,46,164.3164062,75.58554686,0.172564459
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,1,48,233.2887249,111.9785879,0.333344729
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,2,27,186.6309799,50.39036458,0.379272225
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,3,22,216.3222722,47.59089988,0.625355713
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,4,24,139.9732349,33.59357638,0.240008205
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,5,19,103.1381731,19.59625289,0.164601049
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,6,12,233.2887249,27.99464699,1.333378914
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,7,16,34.99330873,5.598929397,0.022500769
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,8,30,158.6363329,47.59089988,0.246621764
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,9,29,115.8399186,33.59357638,0.136039748
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,10,33,212.080659,69.98661747,0.400714925
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,11,38,191.5423215,72.78608217,0.283852829
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,12,28,169.9674996,47.59089988,0.303333985
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,13,23,146.0590278,33.59357638,0.272694454
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,14,30,195.9625289,58.78875867,0.376332865
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,15,19,132.6062226,25.19518229,0.272095611
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,16,34,321.1150684,109.1791232,0.891640495
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,17,31,216.7327509,67.18715277,0.44548668
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,18,32,253.7014883,81.18447626,0.59134834
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,19,34,181.1418334,61.58822337,0.28373044
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,20,41,334.5701713,137.1737702,0.802671626
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,21,49,297.0860497,145.5721643,0.529560725
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,22,50,274.3475405,137.1737702,0.442567449
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,23,50,296.7432581,148.371629,0.51777258
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,24,54,274.762276,148.371629,0.411024567
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,25,39,251.2340114,97.98126445,0.475816599
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,26,18,233.2887249,41.99197048,0.888919276
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,27,27,207.3677555,55.98929397,0.468237314
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,28,44,260.8592106,114.7780526,0.454681208
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,29,37,219.4175034,81.18447626,0.382549946
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,30,53,216.5623635,114.7780526,0.260158144
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,31,30,233.2887249,69.98661747,0.533351566
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,32,49,228.5277305,111.9785879,0.313349542
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2012,33,24,209.9598524,50.39036458,0.54001846
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,1,15,190.3635995,28.55453993,0.71027068
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,2,5,268.7486111,13.43743055,4.246877978
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,3,13,155.0472756,20.15614583,0.543666104
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,4,5,212.7593171,10.63796585,2.661671788
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,5,6,279.9464699,16.79678819,3.840131274
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,6,4,230.9558376,9.238233506,3.920534022
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,7,7,279.9464699,19.59625289,3.291541092
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,8,6,303.2753424,18.19652054,4.506820731
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,9,4,195.9625289,7.838501156,2.822496486
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,10,5,190.3635995,9.518179975,2.130812041
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,11,3,177.2994309,5.318982927,3.080638644
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,12,3,111.9785879,3.359357638,1.228842008
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,13,3,139.9732349,4.199197048,1.920065637
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,14,10,209.9598524,20.99598524,1.296044305
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,15,4,174.9665437,6.998661747,2.250076918
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,16,8,244.9531611,19.59625289,2.20507538
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,17,3,233.2887249,6.998661747,5.333515658
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,18,5,190.3635995,9.518179975,2.130812041
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,19,5,235.1550347,11.75775173,3.251515952
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,20,5,268.7486111,13.43743055,4.246877978
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,21,8,171.4672128,13.71737702,1.080486936
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,22,7,279.9464699,19.59625289,3.291541092
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,23,4,146.9718967,5.878875867,1.587654273
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,24,6,219.2914014,13.15748408,2.356347218
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,25,6,242.6202739,14.55721643,2.884365268
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,26,5,268.7486111,13.43743055,4.246877978
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,27,4,216.9585141,8.678340566,3.459718269
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,28,5,279.9464699,13.99732349,4.608157528
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,29,3,158.6363329,4.759089988,2.46621764
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,30,10,307.9411169,30.79411169,2.787935305
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,31,5,190.3635995,9.518179975,2.130812041
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,32,5,212.7593171,10.63796585,2.661671788
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2012,33,8,314.9397786,25.19518229,3.645124607
Roberge Lake: Tree Island,RTI,island,2012,1,122,298.3036154,363.9304108,0.214439376
Roberge Lake: Tree Island,RTI,island,2012,2,117,105.2790143,123.1764467,0.027851275
Roberge Lake: Tree Island,RTI,island,2012,3,88,279.9464699,246.3528935,0.261827132
Roberge Lake: Tree Island,RTI,island,2012,4,88,244.9531611,215.5587818,0.200461398
Roberge Lake: Tree Island,RTI,island,2012,5,70,247.9525876,173.5668113,0.25821804
Roberge Lake: Tree Island,RTI,island,2012,6,82,225.3227684,184.7646701,0.182030279
Roberge Lake: Tree Island,RTI,island,2012,7,78,236.8777822,184.7646701,0.211495623
Roberge Lake: Tree Island,RTI,island,2012,8,114,219.7825356,250.5520905,0.12457441
Roberge Lake: Tree Island,RTI,island,2012,9,96,244.9531611,235.1550347,0.183756282
Roberge Lake: Tree Island,RTI,island,2012,10,86,260.4153208,223.9571759,0.231836569
Roberge Lake: Tree Island,RTI,island,2012,11,68,197.6092728,134.3743055,0.168831336
Roberge Lake: Tree Island,RTI,island,2012,12,128,310.565615,397.5239872,0.221535893
Roberge Lake: Tree Island,RTI,island,2012,13,134,259.0549423,347.1336226,0.147240165
Roberge Lake: Tree Island,RTI,island,2012,14,117,277.553765,324.737905,0.193577873
Roberge Lake: Tree Island,RTI,island,2012,15,113,161.0311552,181.9652054,0.067466581
Roberge Lake: Tree Island,RTI,island,2012,16,118,282.3188976,333.1362991,0.198584443
Roberge Lake: Tree Island,RTI,island,2012,17,88,270.4028402,237.9544994,0.244279575
Roberge Lake: Tree Island,RTI,island,2012,18,120,300.9424551,361.1309461,0.221887585
Roberge Lake: Tree Island,RTI,island,2012,19,110,290.1263415,319.1389756,0.224972259
Roberge Lake: Tree Island,RTI,island,2012,20,148,281.8380001,417.1202401,0.157791902
Roberge Lake: Tree Island,RTI,island,2012,21,136,263.4790305,358.3314814,0.150072299
Roberge Lake: Tree Island,RTI,island,2012,22,100,237.9544994,237.9544994,0.166469691
Roberge Lake: Tree Island,RTI,island,2012,23,116,202.7198575,235.1550347,0.104155432
Roberge Lake: Tree Island,RTI,island,2012,24,94,241.2304687,226.7566406,0.182005201
Roberge Lake: Tree Island,RTI,island,2012,25,88,251.3155809,221.1577112,0.211010219
Roberge Lake: Tree Island,RTI,island,2012,26,148,363.1737987,537.4972221,0.262008049
Roberge Lake: Tree Island,RTI,island,2012,27,116,277.5331382,321.9384403,0.195217629
Roberge Lake: Tree Island,RTI,island,2012,28,132,235.4095315,310.7405816,0.123430215
Roberge Lake: Tree Island,RTI,island,2012,29,108,233.2887249,251.9518229,0.148153213
Roberge Lake: Tree Island,RTI,island,2012,30,103,76.10195297,78.38501156,0.016531098
Roberge Lake: Tree Island,RTI,island,2012,31,109,261.9682562,285.5453993,0.185105009
Roberge Lake: Tree Island,RTI,island,2012,32,110,264.6766624,291.1443287,0.18723453
Roberge Lake: Tree Island,RTI,island,2012,33,103,282.6643968,291.1443287,0.228061683
Broad: Coastal Beach Ridge,BBR,beach,2013,1,7,203.9609995,14.27726996,1.747203751
Broad: Coastal Beach Ridge,BBR,beach,2013,2,15,139.9732349,20.99598524,0.384013127
Broad: Coastal Beach Ridge,BBR,beach,2013,3,8.5,279.9464699,23.79544994,2.710680899
Broad: Coastal Beach Ridge,BBR,beach,2013,4,29.5,370.0987229,109.1791232,1.365087492
Broad: Coastal Beach Ridge,BBR,beach,2013,5,9.5,324.1485441,30.79411169,3.251710517
Broad: Coastal Beach Ridge,BBR,beach,2013,6,6.5,279.9464699,18.19652054,3.54473656
Broad: Coastal Beach Ridge,BBR,beach,2013,7,8,286.9451316,22.95561053,3.025903439
Broad: Coastal Beach Ridge,BBR,beach,2013,8,13.5,311.0516332,41.99197048,2.107067914
Broad: Coastal Beach Ridge,BBR,beach,2013,9,5,212.7593171,10.63796585,2.661671788
Broad: Coastal Beach Ridge,BBR,beach,2013,10,19.5,351.727616,68.58688512,1.86520107
Broad: Coastal Beach Ridge,BBR,beach,2013,11,10,335.9357638,33.59357638,3.31787342
Broad: Coastal Beach Ridge,BBR,beach,2013,12,14,353.9323226,49.55052517,2.630629869
Broad: Coastal Beach Ridge,BBR,beach,2013,13,12,275.2806954,33.03368344,1.8565968
Broad: Coastal Beach Ridge,BBR,beach,2013,14,13.5,348.3778292,47.03100694,2.643105992
Broad: Coastal Beach Ridge,BBR,beach,2013,15,7.5,306.0748071,22.95561053,3.672326071
Broad: Coastal Beach Ridge,BBR,beach,2013,16,10.5,311.9403521,32.75373697,2.724589932
Broad: Coastal Beach Ridge,BBR,beach,2013,17,11.5,340.8043981,39.19250578,2.969339609
Broad: Coastal Beach Ridge,BBR,beach,2013,18,15,158.6363329,23.79544994,0.493243528
Broad: Coastal Beach Ridge,BBR,beach,2013,19,18,335.9357638,60.46843749,1.843263011
Broad: Coastal Beach Ridge,BBR,beach,2013,20,8,265.9491464,21.27593171,2.599288856
Broad: Coastal Beach Ridge,BBR,beach,2013,21,24,288.1115752,69.14677806,1.016851427
Broad: Coastal Beach Ridge,BBR,beach,2013,22,9.5,259.3188352,24.63528935,2.081094731
Broad: Coastal Beach Ridge,BBR,beach,2013,23,11,234.1370475,25.75507523,1.465193288
Broad: Coastal Beach Ridge,BBR,beach,2013,24,10,218.3582465,21.83582465,1.40180152
Broad: Coastal Beach Ridge,BBR,beach,2013,25,14,303.9418816,42.55186342,1.939994015
Broad: Coastal Beach Ridge,BBR,beach,2013,26,17,253.5985668,43.11175636,1.112223325
Broad: Coastal Beach Ridge,BBR,beach,2013,27,14,295.943411,41.43207754,1.839232553
Broad: Coastal Beach Ridge,BBR,beach,2013,28,10,232.35557,23.235557,1.587279861
Broad: Coastal Beach Ridge,BBR,beach,2013,29,9.5,206.2763462,19.59625289,1.316808391
Broad: Coastal Beach Ridge,BBR,beach,2013,30,4.5,273.7254372,12.31764467,4.895140178
Broad: Coastal Beach Ridge,BBR,beach,2013,31,10,257.5507523,25.75507523,1.950172266
Broad: Coastal Beach Ridge,BBR,beach,2013,32,10.5,269.2818424,28.27459346,2.030355899
Broad: Coastal Beach Ridge,BBR,beach,2013,33,12,279.9464699,33.59357638,1.920065637
Broad: Riparian Forest,BRF,forest,2013,1,102,268.9681769,274.3475405,0.208520596
Broad: Riparian Forest,BRF,forest,2013,2,100,279.9464699,279.9464699,0.230407876
Broad: Riparian Forest,BRF,forest,2013,3,102,257.989884,263.1496817,0.191845896
Broad: Riparian Forest,BRF,forest,2013,4,110,262.1316945,288.344864,0.183651177
Broad: Riparian Forest,BRF,forest,2013,5,110,277.401502,305.1416522,0.205670622
Broad: Riparian Forest,BRF,forest,2013,6,97,196.2511335,190.3635995,0.116734693
Broad: Riparian Forest,BRF,forest,2013,7,102,247.0115911,251.9518229,0.175865975
Broad: Riparian Forest,BRF,forest,2013,8,103,258.2030547,265.9491464,0.190297401
Broad: Riparian Forest,BRF,forest,2013,9,98,242.8107137,237.9544994,0.176871128
Broad: Riparian Forest,BRF,forest,2013,10,103,252.7672009,260.350217,0.182369222
Broad: Riparian Forest,BRF,forest,2013,11,93,252.854876,235.1550347,0.202118957
Broad: Riparian Forest,BRF,forest,2013,12,95,241.6380056,229.5561053,0.18069836
Broad: Riparian Forest,BRF,forest,2013,13,90,230.1782086,207.1603877,0.173074558
Broad: Riparian Forest,BRF,forest,2013,14,93,180.6106257,167.9678819,0.103121917
Broad: Riparian Forest,BRF,forest,2013,15,93,186.6309799,173.5668113,0.110111291
Broad: Riparian Forest,BRF,forest,2013,16,90,177.2994309,159.5694878,0.102687955
Broad: Riparian Forest,BRF,forest,2013,17,85,240.4246153,204.360923,0.19993382
Broad: Riparian Forest,BRF,forest,2013,18,90,202.1835616,181.9652054,0.133535429
Broad: Riparian Forest,BRF,forest,2013,19,90,227.0676922,204.360923,0.168428474
Broad: Riparian Forest,BRF,forest,2013,20,88,235.4095315,207.1603877,0.185145322
Broad: Riparian Forest,BRF,forest,2013,21,81,231.5606603,187.5641348,0.194621973
Broad: Riparian Forest,BRF,forest,2013,22,80,216.9585141,173.5668113,0.172985913
Broad: Riparian Forest,BRF,forest,2013,23,79,226.7920769,179.1657407,0.191415012
Broad: Riparian Forest,BRF,forest,2013,24,83,215.8623382,179.1657407,0.165052836
Broad: Riparian Forest,BRF,forest,2013,25,86,208.3322566,179.1657407,0.148375404
Broad: Riparian Forest,BRF,forest,2013,26,85,227.2506638,193.1630642,0.178623554
Broad: Riparian Forest,BRF,forest,2013,27,85,220.663688,187.5641348,0.168418637
Broad: Riparian Forest,BRF,forest,2013,28,84,243.2868131,204.360923,0.207159657
Broad: Riparian Forest,BRF,forest,2013,29,89,248.4918103,221.1577112,0.203977133
Broad: Riparian Forest,BRF,forest,2013,30,100,263.1496817,263.1496817,0.2035884
